year,state,county,precinct,office,district,party,candidate,votes
2022,NV,Washoe,GER-WADS 7522,"School Board Trustee, District C",C,UNK,"Sutton, Melanie",28
2022,NV,Washoe,GER-WADS 7522,"School Board Trustee, District F At-Large",F,UNK,"Mayberry, Adam",44
2022,NV,Washoe,GER-WADS 7522,"School Board Trustee, District F At-Large",F,UNK,"Reid, Graeme",20
2022,NV,Washoe,GER-WADS 7522,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",52
2022,NV,Washoe,GER-WADS 7522,Secretary of State,,UNK,"Crane, Ross",2
2022,NV,Washoe,GER-WADS 7522,Secretary of State,,UNK,"Hansen, Janine",3
2022,NV,Washoe,GER-WADS 7522,Secretary of State,,REP,"Marchant, Jim",35
2022,NV,Washoe,GER-WADS 7522,Secretary of State,,,None Of These Candidates,3
2022,NV,Washoe,GER-WADS 7522,"State Assembly, District 32",32,UNK,"Hansen, Alexis M.",49
2022,NV,Washoe,GER-WADS 7522,State Controller,,UNK,"Matthews, Andy",38
2022,NV,Washoe,GER-WADS 7522,State Controller,,,None Of These Candidates,4
2022,NV,Washoe,GER-WADS 7522,State Controller,,UNK,"Profeta, Jed W.",3
2022,NV,Washoe,GER-WADS 7522,State Controller,,UNK,"Spiegel, Ellen",48
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,38
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,53
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,44
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,45
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,40
2022,NV,Washoe,GER-WADS 7522,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,50
2022,NV,Washoe,GER-WADS 7522,"State Senate, District 14",14,UNK,"Hansen, Ira",49
2022,NV,Washoe,GER-WADS 7522,State Treasurer,,DEM,"Conine, Zach",47
2022,NV,Washoe,GER-WADS 7522,State Treasurer,,UNK,"Elliott, Bryan",5
2022,NV,Washoe,GER-WADS 7522,State Treasurer,,REP,"Fiore, Michele",35
2022,NV,Washoe,GER-WADS 7522,State Treasurer,,UNK,"Hendrickson, Margaret",4
2022,NV,Washoe,GER-WADS 7522,State Treasurer,,,None Of These Candidates,3
2022,NV,Washoe,GER-WADS 7522,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",53
2022,NV,Washoe,GER-WADS 7522,"Supreme Court Justice, Seat A",,,None Of These Candidates,9
2022,NV,Washoe,GER-WADS 7522,"Supreme Court Justice, Seat E",,,None Of These Candidates,14
2022,NV,Washoe,GER-WADS 7522,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",50
2022,NV,Washoe,GER-WADS 7522,"U.S. Representative in Congress, District 2",2,REP,"Amodei, Mark E.",41
2022,NV,Washoe,GER-WADS 7522,"U.S. Representative in Congress, District 2",2,UNK,"Baber, Darryl",2
2022,NV,Washoe,GER-WADS 7522,"U.S. Representative in Congress, District 2",2,UNK,"Best, Russell",2
2022,NV,Washoe,GER-WADS 7522,"U.S. Representative in Congress, District 2",2,UNK,"Krause, Elizabeth Mercedes",50
2022,NV,Washoe,GER-WADS 7522,United States Senator,,DEM,"Cortez Masto, Catherine",50
2022,NV,Washoe,GER-WADS 7522,United States Senator,,REP,"Laxalt, Adam Paul",42
2022,NV,Washoe,GER-WADS 7522,United States Senator,,UNK,"Lindemann, Barry",1
2022,NV,Washoe,GER-WADS 7522,United States Senator,,,None Of These Candidates,1
2022,NV,Washoe,GER-WADS 7522,United States Senator,,UNK,"RUBINSON, BARRY",1
2022,NV,Washoe,GER-WADS 7522,United States Senator,,UNK,"Scott, Neil",0
2022,NV,Washoe,GER-WADS 7522,"University Board of Regents, District 11",11,UNK,"Downs, Jeffrey",25
2022,NV,Washoe,GER-WADS 7522,"University Board of Regents, District 11",11,UNK,"Laden, Steve",28
2022,NV,Washoe,GER-WADS 7531,Attorney General,,REP,"Chattah, Sigal",12
2022,NV,Washoe,GER-WADS 7531,Attorney General,,DEM,"Ford, Aaron D.",3
2022,NV,Washoe,GER-WADS 7531,Attorney General,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,County Assessor,,UNK,"Jauregui-Jackins, Wendy",6
2022,NV,Washoe,GER-WADS 7531,County Assessor,,UNK,"Sarman, Chris",10
2022,NV,Washoe,GER-WADS 7531,County Clerk,,UNK,"Galassini, Jan",12
2022,NV,Washoe,GER-WADS 7531,"County Commission, District 5",5,UNK,"Herman, Jeanne",13
2022,NV,Washoe,GER-WADS 7531,"County Commission, District 5",5,UNK,"Lyngar, Edwin",3
2022,NV,Washoe,GER-WADS 7531,County District Attorney,Attorney,UNK,"Hicks, Christopher",13
2022,NV,Washoe,GER-WADS 7531,County Public Administrator,,UNK,"Klitzke, Nicole",10
2022,NV,Washoe,GER-WADS 7531,County Public Administrator,,UNK,"Stewart, Molly",3
2022,NV,Washoe,GER-WADS 7531,County Recorder,,UNK,"Work, Kalie",
2022,NV,Washoe,GER-WADS 7531,County Sheriff,,UNK,"Balaam, Darin",11
2022,NV,Washoe,GER-WADS 7531,County Treasurer,,UNK,"Taylor, Justin",12
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",2
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 1",,,None Of These Candidates,6
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",5
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",6
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 2",,,None Of These Candidates,7
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",9
2022,NV,Washoe,GER-WADS 7531,"Court of Appeals Judge, Department 3",,,None Of These Candidates,3
2022,NV,Washoe,GER-WADS 7531,Governor,,UNK,"Bridges, Ed",0
2022,NV,Washoe,GER-WADS 7531,Governor,,UNK,"Davis, Brandon",0
2022,NV,Washoe,GER-WADS 7531,Governor,,REP,"Lombardo, Joe",13
2022,NV,Washoe,GER-WADS 7531,Governor,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,Governor,,DEM,"SISOLAK, Steve",3
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,UNK,"Anthony, Stavros",13
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",3
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,UNK,"Delap, John ""Trey""",0
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,UNK,"Hoge, William",0
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",0
2022,NV,Washoe,GER-WADS 7531,"School Board Trustee, District C",C,UNK,"RODRIGUEZ, JOSEPH ""JOE""",
2022,NV,Washoe,GER-WADS 7531,"School Board Trustee, District C",C,UNK,"Sutton, Melanie",
2022,NV,Washoe,GER-WADS 7531,"School Board Trustee, District F At-Large",F,UNK,"Mayberry, Adam",7
2022,NV,Washoe,GER-WADS 7531,"School Board Trustee, District F At-Large",F,UNK,"Reid, Graeme",3
2022,NV,Washoe,GER-WADS 7531,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",5
2022,NV,Washoe,GER-WADS 7531,Secretary of State,,UNK,"Crane, Ross",0
2022,NV,Washoe,GER-WADS 7531,Secretary of State,,UNK,"Hansen, Janine",0
2022,NV,Washoe,GER-WADS 7531,Secretary of State,,REP,"Marchant, Jim",11
2022,NV,Washoe,GER-WADS 7531,Secretary of State,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,"State Assembly, District 32",32,UNK,"Hansen, Alexis M.",13
2022,NV,Washoe,GER-WADS 7531,State Controller,,UNK,"Matthews, Andy",11
2022,NV,Washoe,GER-WADS 7531,State Controller,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,State Controller,,UNK,"Profeta, Jed W.",0
2022,NV,Washoe,GER-WADS 7531,State Controller,,UNK,"Spiegel, Ellen",5
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,11
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,4
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,11
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,5
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,11
2022,NV,Washoe,GER-WADS 7531,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,4
2022,NV,Washoe,GER-WADS 7531,"State Senate, District 14",14,UNK,"Hansen, Ira",13
2022,NV,Washoe,GER-WADS 7531,State Treasurer,,DEM,"Conine, Zach",5
2022,NV,Washoe,GER-WADS 7531,State Treasurer,,UNK,"Elliott, Bryan",0
2022,NV,Washoe,GER-WADS 7531,State Treasurer,,REP,"Fiore, Michele",11
2022,NV,Washoe,GER-WADS 7531,State Treasurer,,UNK,"Hendrickson, Margaret",0
2022,NV,Washoe,GER-WADS 7531,State Treasurer,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",8
2022,NV,Washoe,GER-WADS 7531,"Supreme Court Justice, Seat A",,,None Of These Candidates,5
2022,NV,Washoe,GER-WADS 7531,"Supreme Court Justice, Seat E",,,None Of These Candidates,5
2022,NV,Washoe,GER-WADS 7531,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",8
2022,NV,Washoe,GER-WADS 7531,"U.S. Representative in Congress, District 2",2,REP,"Amodei, Mark E.",13
2022,NV,Washoe,GER-WADS 7531,"U.S. Representative in Congress, District 2",2,UNK,"Baber, Darryl",0
2022,NV,Washoe,GER-WADS 7531,"U.S. Representative in Congress, District 2",2,UNK,"Best, Russell",0
2022,NV,Washoe,GER-WADS 7531,"U.S. Representative in Congress, District 2",2,UNK,"Krause, Elizabeth Mercedes",3
2022,NV,Washoe,GER-WADS 7531,United States Senator,,DEM,"Cortez Masto, Catherine",3
2022,NV,Washoe,GER-WADS 7531,United States Senator,,REP,"Laxalt, Adam Paul",13
2022,NV,Washoe,GER-WADS 7531,United States Senator,,UNK,"Lindemann, Barry",0
2022,NV,Washoe,GER-WADS 7531,United States Senator,,,None Of These Candidates,0
2022,NV,Washoe,GER-WADS 7531,United States Senator,,UNK,"RUBINSON, BARRY",0
2022,NV,Washoe,GER-WADS 7531,United States Senator,,UNK,"Scott, Neil",0
2022,NV,Washoe,GER-WADS 7531,"University Board of Regents, District 11",11,UNK,"Downs, Jeffrey",
2022,NV,Washoe,GER-WADS 7531,"University Board of Regents, District 11",11,UNK,"Laden, Steve",
2022,NV,Washoe,GER-WADS 7561,Attorney General,,REP,"Chattah, Sigal",97
2022,NV,Washoe,GER-WADS 7561,Attorney General,,DEM,"Ford, Aaron D.",226
2022,NV,Washoe,GER-WADS 7561,Attorney General,,,None Of These Candidates,19
2022,NV,Washoe,GER-WADS 7561,County Assessor,,UNK,"Jauregui-Jackins, Wendy",221
2022,NV,Washoe,GER-WADS 7561,County Assessor,,UNK,"Sarman, Chris",139
2022,NV,Washoe,GER-WADS 7561,County Clerk,,UNK,"Galassini, Jan",236
2022,NV,Washoe,GER-WADS 7561,"County Commission, District 5",5,UNK,"Herman, Jeanne",152
2022,NV,Washoe,GER-WADS 7561,"County Commission, District 5",5,UNK,"Lyngar, Edwin",206
2022,NV,Washoe,GER-WADS 7561,County District Attorney,Attorney,UNK,"Hicks, Christopher",241
2022,NV,Washoe,GER-WADS 7561,County Public Administrator,,UNK,"Klitzke, Nicole",144
2022,NV,Washoe,GER-WADS 7561,County Public Administrator,,UNK,"Stewart, Molly",218
2022,NV,Washoe,GER-WADS 7561,County Recorder,,UNK,"Work, Kalie",273
2022,NV,Washoe,GER-WADS 7561,County Sheriff,,UNK,"Balaam, Darin",252
2022,NV,Washoe,GER-WADS 7561,County Treasurer,,UNK,"Taylor, Justin",234
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",62
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 1",,,None Of These Candidates,112
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",159
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",212
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 2",,,None Of These Candidates,111
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",209
2022,NV,Washoe,GER-WADS 7561,"Court of Appeals Judge, Department 3",,,None Of These Candidates,103
2022,NV,Washoe,GER-WADS 7561,Governor,,UNK,"Bridges, Ed",7
2022,NV,Washoe,GER-WADS 7561,Governor,,UNK,"Davis, Brandon",10
2022,NV,Washoe,GER-WADS 7561,Governor,,REP,"Lombardo, Joe",123
2022,NV,Washoe,GER-WADS 7561,Governor,,,None Of These Candidates,10
2022,NV,Washoe,GER-WADS 7561,Governor,,DEM,"SISOLAK, Steve",219
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,UNK,"Anthony, Stavros",126
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",202
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,UNK,"Delap, John ""Trey""",4
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,UNK,"Hoge, William",7
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,,None Of These Candidates,15
2022,NV,Washoe,GER-WADS 7561,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",13
2022,NV,Washoe,GER-WADS 7561,"School Board Trustee, District C",C,UNK,"RODRIGUEZ, JOSEPH ""JOE""",153
2022,NV,Washoe,GER-WADS 7561,"School Board Trustee, District C",C,UNK,"Sutton, Melanie",130
2022,NV,Washoe,GER-WADS 7561,"School Board Trustee, District F At-Large",F,UNK,"Mayberry, Adam",170
2022,NV,Washoe,GER-WADS 7561,"School Board Trustee, District F At-Large",F,UNK,"Reid, Graeme",105
2022,NV,Washoe,GER-WADS 7561,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",226
2022,NV,Washoe,GER-WADS 7561,Secretary of State,,UNK,"Crane, Ross",3
2022,NV,Washoe,GER-WADS 7561,Secretary of State,,UNK,"Hansen, Janine",12
2022,NV,Washoe,GER-WADS 7561,Secretary of State,,REP,"Marchant, Jim",122
2022,NV,Washoe,GER-WADS 7561,Secretary of State,,,None Of These Candidates,4
2022,NV,Washoe,GER-WADS 7561,"State Assembly, District 32",32,UNK,"Hansen, Alexis M.",238
2022,NV,Washoe,GER-WADS 7561,State Controller,,UNK,"Matthews, Andy",132
2022,NV,Washoe,GER-WADS 7561,State Controller,,,None Of These Candidates,11
2022,NV,Washoe,GER-WADS 7561,State Controller,,UNK,"Profeta, Jed W.",13
2022,NV,Washoe,GER-WADS 7561,State Controller,,UNK,"Spiegel, Ellen",207
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,119
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,234
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,109
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,243
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,124
2022,NV,Washoe,GER-WADS 7561,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,225
2022,NV,Washoe,GER-WADS 7561,"State Senate, District 14",14,UNK,"Hansen, Ira",237
2022,NV,Washoe,GER-WADS 7561,State Treasurer,,DEM,"Conine, Zach",210
2022,NV,Washoe,GER-WADS 7561,State Treasurer,,UNK,"Elliott, Bryan",5
2022,NV,Washoe,GER-WADS 7561,State Treasurer,,REP,"Fiore, Michele",126
2022,NV,Washoe,GER-WADS 7561,State Treasurer,,UNK,"Hendrickson, Margaret",13
2022,NV,Washoe,GER-WADS 7561,State Treasurer,,,None Of These Candidates,13
2022,NV,Washoe,GER-WADS 7561,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",215
2022,NV,Washoe,GER-WADS 7561,"Supreme Court Justice, Seat A",,,None Of These Candidates,108
2022,NV,Washoe,GER-WADS 7561,"Supreme Court Justice, Seat E",,,None Of These Candidates,108
2022,NV,Washoe,GER-WADS 7561,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",212
2022,NV,Washoe,GER-WADS 7561,"U.S. Representative in Congress, District 2",2,REP,"Amodei, Mark E.",145
2022,NV,Washoe,GER-WADS 7561,"U.S. Representative in Congress, District 2",2,UNK,"Baber, Darryl",5
2022,NV,Washoe,GER-WADS 7561,"U.S. Representative in Congress, District 2",2,UNK,"Best, Russell",9
2022,NV,Washoe,GER-WADS 7561,"U.S. Representative in Congress, District 2",2,UNK,"Krause, Elizabeth Mercedes",209
2022,NV,Washoe,GER-WADS 7561,United States Senator,,DEM,"Cortez Masto, Catherine",225
2022,NV,Washoe,GER-WADS 7561,United States Senator,,REP,"Laxalt, Adam Paul",124
2022,NV,Washoe,GER-WADS 7561,United States Senator,,UNK,"Lindemann, Barry",6
2022,NV,Washoe,GER-WADS 7561,United States Senator,,,None Of These Candidates,5
2022,NV,Washoe,GER-WADS 7561,United States Senator,,UNK,"RUBINSON, BARRY",4
2022,NV,Washoe,GER-WADS 7561,United States Senator,,UNK,"Scott, Neil",5
2022,NV,Washoe,GER-WADS 7561,"University Board of Regents, District 11",11,UNK,"Downs, Jeffrey",148
2022,NV,Washoe,GER-WADS 7561,"University Board of Regents, District 11",11,UNK,"Laden, Steve",125
2022,NV,Washoe,GER-WADS 7581,Attorney General,,REP,"Chattah, Sigal",16
2022,NV,Washoe,GER-WADS 7581,Attorney General,,DEM,"Ford, Aaron D.",105
2022,NV,Washoe,GER-WADS 7581,Attorney General,,,None Of These Candidates,8
2022,NV,Washoe,GER-WADS 7581,County Assessor,,UNK,"Jauregui-Jackins, Wendy",105
2022,NV,Washoe,GER-WADS 7581,County Assessor,,UNK,"Sarman, Chris",24
2022,NV,Washoe,GER-WADS 7581,County Clerk,,UNK,"Galassini, Jan",69
2022,NV,Washoe,GER-WADS 7581,"County Commission, District 5",5,UNK,"Herman, Jeanne",27
2022,NV,Washoe,GER-WADS 7581,"County Commission, District 5",5,UNK,"Lyngar, Edwin",100
2022,NV,Washoe,GER-WADS 7581,County District Attorney,Attorney,UNK,"Hicks, Christopher",71
2022,NV,Washoe,GER-WADS 7581,County Public Administrator,,UNK,"Klitzke, Nicole",23
2022,NV,Washoe,GER-WADS 7581,County Public Administrator,,UNK,"Stewart, Molly",108
2022,NV,Washoe,GER-WADS 7581,County Recorder,,UNK,"Work, Kalie",105
2022,NV,Washoe,GER-WADS 7581,County Sheriff,,UNK,"Balaam, Darin",94
2022,NV,Washoe,GER-WADS 7581,County Treasurer,,UNK,"Taylor, Justin",69
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",26
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 1",,,None Of These Candidates,31
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 1",,UNK,"Westbrook, Deborah",58
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 2",,UNK,"Gibbons, Michael",85
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 2",,,None Of These Candidates,28
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 3",,UNK,"Bulla, Bonnie",75
2022,NV,Washoe,GER-WADS 7581,"Court of Appeals Judge, Department 3",,,None Of These Candidates,32
2022,NV,Washoe,GER-WADS 7581,Governor,,UNK,"Bridges, Ed",3
2022,NV,Washoe,GER-WADS 7581,Governor,,UNK,"Davis, Brandon",1
2022,NV,Washoe,GER-WADS 7581,Governor,,REP,"Lombardo, Joe",21
2022,NV,Washoe,GER-WADS 7581,Governor,,,None Of These Candidates,2
2022,NV,Washoe,GER-WADS 7581,Governor,,DEM,"SISOLAK, Steve",107
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,UNK,"Anthony, Stavros",18
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,UNK,"Cano Burkhead, Elizabeth ""Lisa""",96
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,UNK,"Delap, John ""Trey""",1
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,UNK,"Hoge, William",3
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,,None Of These Candidates,11
2022,NV,Washoe,GER-WADS 7581,Lieutenant Governor,,UNK,"Tachiquin, Javi ""Trujillo""",3
2022,NV,Washoe,GER-WADS 7581,"School Board Trustee, District C",C,UNK,"RODRIGUEZ, JOSEPH ""JOE""",69
2022,NV,Washoe,GER-WADS 7581,"School Board Trustee, District C",C,UNK,"Sutton, Melanie",41
2022,NV,Washoe,GER-WADS 7581,"School Board Trustee, District F At-Large",F,UNK,"Mayberry, Adam",63
2022,NV,Washoe,GER-WADS 7581,"School Board Trustee, District F At-Large",F,UNK,"Reid, Graeme",43
2022,NV,Washoe,GER-WADS 7581,Secretary of State,,DEM,"Aguilar, Francisco ""Cisco""",108
2022,NV,Washoe,GER-WADS 7581,Secretary of State,,UNK,"Crane, Ross",2
2022,NV,Washoe,GER-WADS 7581,Secretary of State,,UNK,"Hansen, Janine",4
2022,NV,Washoe,GER-WADS 7581,Secretary of State,,REP,"Marchant, Jim",15
2022,NV,Washoe,GER-WADS 7581,Secretary of State,,,None Of These Candidates,3
2022,NV,Washoe,GER-WADS 7581,"State Assembly, District 32",32,UNK,"Hansen, Alexis M.",72
2022,NV,Washoe,GER-WADS 7581,State Controller,,UNK,"Matthews, Andy",22
2022,NV,Washoe,GER-WADS 7581,State Controller,,,None Of These Candidates,7
2022,NV,Washoe,GER-WADS 7581,State Controller,,UNK,"Profeta, Jed W.",3
2022,NV,Washoe,GER-WADS 7581,State Controller,,UNK,"Spiegel, Ellen",100
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,No,24
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 1 - EQUAL RIGHTS AMENDMENT,,,Yes,107
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,No,23
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 2 - MINIMUM WAGE AMENDMENT,,,Yes,107
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,No,38
2022,NV,Washoe,GER-WADS 7581,STATE QUESTION NO. 3 - TOP FIVE RANKED CHOICE VOTING INITIATIVE,,,Yes,92
2022,NV,Washoe,GER-WADS 7581,"State Senate, District 14",14,UNK,"Hansen, Ira",74
2022,NV,Washoe,GER-WADS 7581,State Treasurer,,DEM,"Conine, Zach",95
2022,NV,Washoe,GER-WADS 7581,State Treasurer,,UNK,"Elliott, Bryan",1
2022,NV,Washoe,GER-WADS 7581,State Treasurer,,REP,"Fiore, Michele",20
2022,NV,Washoe,GER-WADS 7581,State Treasurer,,UNK,"Hendrickson, Margaret",7
2022,NV,Washoe,GER-WADS 7581,State Treasurer,,,None Of These Candidates,10
2022,NV,Washoe,GER-WADS 7581,"Supreme Court Justice, Seat A",,UNK,"Bell, Linda",83
2022,NV,Washoe,GER-WADS 7581,"Supreme Court Justice, Seat A",,,None Of These Candidates,30
2022,NV,Washoe,GER-WADS 7581,"Supreme Court Justice, Seat E",,,None Of These Candidates,29
2022,NV,Washoe,GER-WADS 7581,"Supreme Court Justice, Seat E",,UNK,"Parraguirre, Ron D.",84
2022,NV,Washoe,GER-WADS 7581,"U.S. Representative in Congress, District 2",2,REP,"Amodei, Mark E.",20
2022,NV,Washoe,GER-WADS 7581,"U.S. Representative in Congress, District 2",2,UNK,"Baber, Darryl",1
2022,NV,Washoe,GER-WADS 7581,"U.S. Representative in Congress, District 2",2,UNK,"Best, Russell",7
2022,NV,Washoe,GER-WADS 7581,"U.S. Representative in Congress, District 2",2,UNK,"Krause, Elizabeth Mercedes",104
2022,NV,Washoe,GER-WADS 7581,United States Senator,,DEM,"Cortez Masto, Catherine",111
2022,NV,Washoe,GER-WADS 7581,United States Senator,,REP,"Laxalt, Adam Paul",15
2022,NV,Washoe,GER-WADS 7581,United States Senator,,UNK,"Lindemann, Barry",0
2022,NV,Washoe,GER-WADS 7581,United States Senator,,,None Of These Candidates,1
2022,NV,Washoe,GER-WADS 7581,United States Senator,,UNK,"RUBINSON, BARRY",3
2022,NV,Washoe,GER-WADS 7581,United States Senator,,UNK,"Scott, Neil",2
2022,NV,Washoe,GER-WADS 7581,"University Board of Regents, District 11",11,UNK,"Downs, Jeffrey",56
2022,NV,Washoe,GER-WADS 7581,"University Board of Regents, District 11",11,UNK,"Laden, Steve",45
2022,NV,Washoe,GER-WADS 7589,Attorney General,,REP,"Chattah, Sigal",
2022,NV,Washoe,GER-WADS 7589,Attorney General,,DEM,"Ford, Aaron D.",
2022,NV,Washoe,GER-WADS 7589,Attorney General,,,None Of These Candidates,
2022,NV,Washoe,GER-WADS 7589,County Assessor,,UNK,"Jauregui-Jackins, Wendy",
2022,NV,Washoe,GER-WADS 7589,County Assessor,,UNK,"Sarman, Chris",
2022,NV,Washoe,GER-WADS 7589,County Clerk,,UNK,"Galassini, Jan",
2022,NV,Washoe,GER-WADS 7589,"County Commission, District 5",5,UNK,"Herman, Jeanne",
2022,NV,Washoe,GER-WADS 7589,"County Commission, District 5",5,UNK,"Lyngar, Edwin",
2022,NV,Washoe,GER-WADS 7589,County District Attorney,Attorney,UNK,"Hicks, Christopher",
2022,NV,Washoe,GER-WADS 7589,County Public Administrator,,UNK,"Klitzke, Nicole",
2022,NV,Washoe,GER-WADS 7589,County Public Administrator,,UNK,"Stewart, Molly",
2022,NV,Washoe,GER-WADS 7589,County Recorder,,UNK,"Work, Kalie",
2022,NV,Washoe,GER-WADS 7589,County Sheriff,,UNK,"Balaam, Darin",
2022,NV,Washoe,GER-WADS 7589,County Treasurer,,UNK,"Taylor, Justin",
2022,NV,Washoe,GER-WADS 7589,"Court of Appeals Judge, Department 1",,UNK,"Forsberg, Rhonda K.",
2022,NV,Washoe,GER-WADS 7589,"Court of Appeals Judge, Department 1",,,None Of These Candidates,
