year,state,county,precinct,office,district,party,candidate,votes
2020,NV,Clark,7603,"District Court Judge, District 8, Department 23",Court,UNK,"Armstrong, Karl W.",805
2020,NV,Clark,7603,"District Court Judge, District 8, Department 23",Court,UNK,"Lilly-Spells, Jasmin",657
2020,NV,Clark,7603,"District Court Judge, District 8, Department 24",Court,UNK,"Ballou, Erika D.",584
2020,NV,Clark,7603,"District Court Judge, District 8, Department 24",Court,UNK,"Gilliam, Dan",868
2020,NV,Clark,7603,"District Court Judge, District 8, Department 25",Court,UNK,"Delaney, Kathleen E.",1299
2020,NV,Clark,7603,"District Court Judge, District 8, Department 26",Court,UNK,"Sturman, Gloria",1291
2020,NV,Clark,7603,"District Court Judge, District 8, Department 27",Court,UNK,"Allf, Nancy",1289
2020,NV,Clark,7603,"District Court Judge, District 8, Department 28",Court,UNK,"Israel, Ron",1308
2020,NV,Clark,7603,"District Court Judge, District 8, Department 29",Court,UNK,"JONES, DAVID M.",1089
2020,NV,Clark,7603,"District Court Judge, District 8, Department 29",Court,UNK,"López-Negrete, David",405
2020,NV,Clark,7603,"District Court Judge, District 8, Department 30",Court,UNK,"Wiese, Jerry A.",1293
2020,NV,Clark,7603,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",398
2020,NV,Clark,7603,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",1039
2020,NV,Clark,7603,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",797
2020,NV,Clark,7603,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",647
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",1311
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",1297
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",1295
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",1339
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",966
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",443
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",1278
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",426
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",999
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",1331
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",840
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",598
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",686
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",811
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",1276
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",1291
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",855
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",642
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",1336
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",1280
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",617
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",857
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",1322
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",1284
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",1303
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Cutter, Nadin",682
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Stoffel, Jason",802
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Gonzalez, Bill",821
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Throne, Dawn",673
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department V",Court,UNK,"Pickard, Margaret E.",1281
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rincon White, Adriana",630
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rocheleau, Stacy Michelle",862
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Almase, Heidi",615
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Davis, Jim",812
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department Y",Court,UNK,"Charter, Stephanie",1267
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Mercer, Michele ""Shell""",919
2020,NV,Clark,7603,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Perez, Romeo",572
2020,NV,Clark,7603,President and Vice President of the United States,,UNK,"BIDEN, JOSEPH R.",717
2020,NV,Clark,7603,President and Vice President of the United States,,UNK,"BLANKENSHIP, DON",2
2020,NV,Clark,7603,President and Vice President of the United States,,UNK,"JORGENSEN, JO",22
2020,NV,Clark,7603,President and Vice President of the United States,,,None Of These Candidates,16
2020,NV,Clark,7603,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",1217
2020,NV,Clark,7603,"State Assembly, District 22",22,UNK,"HARDY, MELISSA",1562
2020,NV,Clark,7603,STATE QUESTION NO. 1,,,No,963
2020,NV,Clark,7603,STATE QUESTION NO. 1,,,Yes,831
2020,NV,Clark,7603,STATE QUESTION NO. 2,,,No,714
2020,NV,Clark,7603,STATE QUESTION NO. 2,,,Yes,1174
2020,NV,Clark,7603,STATE QUESTION NO. 3,,,No,806
2020,NV,Clark,7603,STATE QUESTION NO. 3,,,Yes,1015
2020,NV,Clark,7603,STATE QUESTION NO. 4,,,No,841
2020,NV,Clark,7603,STATE QUESTION NO. 4,,,Yes,1001
2020,NV,Clark,7603,STATE QUESTION NO. 6,,,No,936
2020,NV,Clark,7603,STATE QUESTION NO. 6,,,Yes,886
2020,NV,Clark,7603,"Supreme Court Justice, Seat B",,,None Of These Candidates,307
2020,NV,Clark,7603,"Supreme Court Justice, Seat B",,UNK,"Pickering, Kristina",1325
2020,NV,Clark,7603,"Supreme Court Justice, Seat D",,UNK,"FUMO, Ozzie",500
2020,NV,Clark,7603,"Supreme Court Justice, Seat D",,UNK,"HERNDON, DOUGLAS",956
2020,NV,Clark,7603,"Supreme Court Justice, Seat D",,,None Of These Candidates,261
2020,NV,Clark,7603,Trustee Clark County School District A,A,UNK,"Guzman, Lisa",610
2020,NV,Clark,7603,Trustee Clark County School District A,A,UNK,"Leavitt, Liberty",881
2020,NV,Clark,7603,"U.S. Representative in Congress, Dist. 3",,UNK,"BRIDGES II, EDWARD",47
2020,NV,Clark,7603,"U.S. Representative in Congress, Dist. 3",,UNK,"Brown, Steve",51
2020,NV,Clark,7603,"U.S. Representative in Congress, Dist. 3",,UNK,"LEE, SUZANNE",674
2020,NV,Clark,7603,"U.S. Representative in Congress, Dist. 3",,UNK,"Rodimer, Dan ""Big Dan""",1120
2020,NV,Clark,7604,"Court Of Appeals Judge, Dept. 3",,UNK,"BULLA, BONNIE",404
2020,NV,Clark,7604,"Court Of Appeals Judge, Dept. 3",,UNK,"BUSH, SUSAN",255
2020,NV,Clark,7604,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,204
2020,NV,Clark,7604,"District Court Judge, District 8, Department  1",Court,UNK,"Villani, Jacob",433
2020,NV,Clark,7604,"District Court Judge, District 8, Department  1",Court,UNK,"Yeager, Bita ""Marie""",390
2020,NV,Clark,7604,"District Court Judge, District 8, Department  2",Court,UNK,"Kierny, Carli Lynn",340
2020,NV,Clark,7604,"District Court Judge, District 8, Department  2",Court,UNK,"Scotti, Richard",481
2020,NV,Clark,7604,"District Court Judge, District 8, Department  3",Court,UNK,"Ganz, Adam",406
2020,NV,Clark,7604,"District Court Judge, District 8, Department  3",Court,UNK,"Trujillo, Monica",385
2020,NV,Clark,7604,"District Court Judge, District 8, Department  4",Court,UNK,"Aurbach, Phil",342
2020,NV,Clark,7604,"District Court Judge, District 8, Department  4",Court,UNK,"Krall, Nadia",457
2020,NV,Clark,7604,"District Court Judge, District 8, Department  5",Court,UNK,"Barisich, Veronica",441
2020,NV,Clark,7604,"District Court Judge, District 8, Department  5",Court,UNK,"Coffing, Terry",371
2020,NV,Clark,7604,"District Court Judge, District 8, Department  6",Court,UNK,"Bluth, Jacqueline",451
2020,NV,Clark,7604,"District Court Judge, District 8, Department  6",Court,UNK,"Leventhal, Todd M.",358
2020,NV,Clark,7604,"District Court Judge, District 8, Department  7",Court,UNK,"Bell, Linda Marie",664
2020,NV,Clark,7604,"District Court Judge, District 8, Department  8",Court,UNK,"Atkin, Trevor",430
2020,NV,Clark,7604,"District Court Judge, District 8, Department  8",Court,UNK,"Peterson, Jessica K.",340
2020,NV,Clark,7604,"District Court Judge, District 8, Department  9",Court,UNK,"Silva, Cristina D.",654
2020,NV,Clark,7604,"District Court Judge, District 8, Department 10",Court,UNK,"Jones, Tierra",661
2020,NV,Clark,7604,"District Court Judge, District 8, Department 11",Court,UNK,"Gonzalez, Elizabeth ""Betsy""",719
2020,NV,Clark,7604,"District Court Judge, District 8, Department 12",Court,UNK,"Leavitt, Michelle",668
2020,NV,Clark,7604,"District Court Judge, District 8, Department 13",Court,UNK,"Denton, Mark",700
2020,NV,Clark,7604,"District Court Judge, District 8, Department 14",Court,UNK,"Escobar, Adriana",709
2020,NV,Clark,7604,"District Court Judge, District 8, Department 15",Court,UNK,"Hardy, Jr., Joe",725
2020,NV,Clark,7604,"District Court Judge, District 8, Department 16",Court,UNK,"Williams, Tim",647
2020,NV,Clark,7604,"District Court Judge, District 8, Department 17",Court,UNK,"Albertson, Anna",282
2020,NV,Clark,7604,"District Court Judge, District 8, Department 17",Court,UNK,"Villani, Michael",519
2020,NV,Clark,7604,"District Court Judge, District 8, Department 18",Court,UNK,"Holthus, Mary Kay",516
2020,NV,Clark,7604,"District Court Judge, District 8, Department 18",Court,UNK,"Hunt, John A.",287
2020,NV,Clark,7604,"District Court Judge, District 8, Department 19",Court,UNK,"Eller, Crystal",303
2020,NV,Clark,7604,"District Court Judge, District 8, Department 19",Court,UNK,"Kephart, William ""Bill""",509
2020,NV,Clark,7604,"District Court Judge, District 8, Department 20",Court,UNK,"Hooker, Dawn Allysa",270
2020,NV,Clark,7604,"District Court Judge, District 8, Department 20",Court,UNK,"Johnson, Eric",491
2020,NV,Clark,7604,"District Court Judge, District 8, Department 21",Court,UNK,"Clark Newberry, Tara",305
2020,NV,Clark,7604,"District Court Judge, District 8, Department 21",Court,UNK,"Reynolds, Jacob",489
2020,NV,Clark,7604,"District Court Judge, District 8, Department 22",Court,UNK,"Johnson, Susan",543
2020,NV,Clark,7604,"District Court Judge, District 8, Department 22",Court,UNK,"Nadig, Ben",206
2020,NV,Clark,7604,"District Court Judge, District 8, Department 23",Court,UNK,"Armstrong, Karl W.",439
2020,NV,Clark,7604,"District Court Judge, District 8, Department 23",Court,UNK,"Lilly-Spells, Jasmin",314
2020,NV,Clark,7604,"District Court Judge, District 8, Department 24",Court,UNK,"Ballou, Erika D.",319
2020,NV,Clark,7604,"District Court Judge, District 8, Department 24",Court,UNK,"Gilliam, Dan",432
2020,NV,Clark,7604,"District Court Judge, District 8, Department 25",Court,UNK,"Delaney, Kathleen E.",644
2020,NV,Clark,7604,"District Court Judge, District 8, Department 26",Court,UNK,"Sturman, Gloria",640
2020,NV,Clark,7604,"District Court Judge, District 8, Department 27",Court,UNK,"Allf, Nancy",636
2020,NV,Clark,7604,"District Court Judge, District 8, Department 28",Court,UNK,"Israel, Ron",662
2020,NV,Clark,7604,"District Court Judge, District 8, Department 29",Court,UNK,"JONES, DAVID M.",559
2020,NV,Clark,7604,"District Court Judge, District 8, Department 29",Court,UNK,"López-Negrete, David",200
2020,NV,Clark,7604,"District Court Judge, District 8, Department 30",Court,UNK,"Wiese, Jerry A.",632
2020,NV,Clark,7604,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",224
2020,NV,Clark,7604,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",514
2020,NV,Clark,7604,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",397
2020,NV,Clark,7604,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",347
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",647
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",642
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",647
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",671
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",501
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",225
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",642
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",257
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",486
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",680
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",405
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",342
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",370
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",407
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",641
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",643
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",442
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",338
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",687
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",640
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",307
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",477
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",690
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",648
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",660
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Cutter, Nadin",337
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department T",Court,UNK,"Stoffel, Jason",433
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Gonzalez, Bill",433
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department U",Court,UNK,"Throne, Dawn",353
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department V",Court,UNK,"Pickard, Margaret E.",649
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rincon White, Adriana",309
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department W",Court,UNK,"Rocheleau, Stacy Michelle",465
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Almase, Heidi",337
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department X",Court,UNK,"Davis, Jim",410
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department Y",Court,UNK,"Charter, Stephanie",630
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Mercer, Michele ""Shell""",515
2020,NV,Clark,7604,"District Court Judge, District 8, Family Division, Department Z",Court,UNK,"Perez, Romeo",268
2020,NV,Clark,7604,President and Vice President of the United States,,UNK,"BIDEN, JOSEPH R.",389
2020,NV,Clark,7604,President and Vice President of the United States,,UNK,"BLANKENSHIP, DON",2
2020,NV,Clark,7604,President and Vice President of the United States,,UNK,"JORGENSEN, JO",5
2020,NV,Clark,7604,President and Vice President of the United States,,,None Of These Candidates,8
2020,NV,Clark,7604,President and Vice President of the United States,,REP,"TRUMP, DONALD J.",663
2020,NV,Clark,7604,"State Assembly, District 22",22,UNK,"HARDY, MELISSA",808
2020,NV,Clark,7604,STATE QUESTION NO. 1,,,No,495
2020,NV,Clark,7604,STATE QUESTION NO. 1,,,Yes,443
2020,NV,Clark,7604,STATE QUESTION NO. 2,,,No,397
2020,NV,Clark,7604,STATE QUESTION NO. 2,,,Yes,579
2020,NV,Clark,7604,STATE QUESTION NO. 3,,,No,421
2020,NV,Clark,7604,STATE QUESTION NO. 3,,,Yes,529
2020,NV,Clark,7604,STATE QUESTION NO. 4,,,No,430
2020,NV,Clark,7604,STATE QUESTION NO. 4,,,Yes,522
2020,NV,Clark,7604,STATE QUESTION NO. 6,,,No,476
2020,NV,Clark,7604,STATE QUESTION NO. 6,,,Yes,474
2020,NV,Clark,7604,"Supreme Court Justice, Seat B",,,None Of These Candidates,192
2020,NV,Clark,7604,"Supreme Court Justice, Seat B",,UNK,"Pickering, Kristina",684
2020,NV,Clark,7604,"Supreme Court Justice, Seat D",,UNK,"FUMO, Ozzie",237
2020,NV,Clark,7604,"Supreme Court Justice, Seat D",,UNK,"HERNDON, DOUGLAS",510
2020,NV,Clark,7604,"Supreme Court Justice, Seat D",,,None Of These Candidates,162
2020,NV,Clark,7604,Trustee Clark County School District A,A,UNK,"Guzman, Lisa",359
2020,NV,Clark,7604,Trustee Clark County School District A,A,UNK,"Leavitt, Liberty",412
2020,NV,Clark,7604,"U.S. Representative in Congress, Dist. 3",,UNK,"BRIDGES II, EDWARD",30
2020,NV,Clark,7604,"U.S. Representative in Congress, Dist. 3",,UNK,"Brown, Steve",18
2020,NV,Clark,7604,"U.S. Representative in Congress, Dist. 3",,UNK,"LEE, SUZANNE",366
2020,NV,Clark,7604,"U.S. Representative in Congress, Dist. 3",,UNK,"Rodimer, Dan ""Big Dan""",604
2020,NV,Clark,7605,"Court Of Appeals Judge, Dept. 3",,UNK,"BULLA, BONNIE",483
2020,NV,Clark,7605,"Court Of Appeals Judge, Dept. 3",,UNK,"BUSH, SUSAN",435
2020,NV,Clark,7605,"Court Of Appeals Judge, Dept. 3",,,None Of These Candidates,238
2020,NV,Clark,7605,"District Court Judge, District 8, Department  1",Court,UNK,"Villani, Jacob",560
2020,NV,Clark,7605,"District Court Judge, District 8, Department  1",Court,UNK,"Yeager, Bita ""Marie""",548
2020,NV,Clark,7605,"District Court Judge, District 8, Department  2",Court,UNK,"Kierny, Carli Lynn",478
2020,NV,Clark,7605,"District Court Judge, District 8, Department  2",Court,UNK,"Scotti, Richard",618
2020,NV,Clark,7605,"District Court Judge, District 8, Department  3",Court,UNK,"Ganz, Adam",552
2020,NV,Clark,7605,"District Court Judge, District 8, Department  3",Court,UNK,"Trujillo, Monica",526
2020,NV,Clark,7605,"District Court Judge, District 8, Department  4",Court,UNK,"Aurbach, Phil",532
2020,NV,Clark,7605,"District Court Judge, District 8, Department  4",Court,UNK,"Krall, Nadia",544
2020,NV,Clark,7605,"District Court Judge, District 8, Department  5",Court,UNK,"Barisich, Veronica",575
2020,NV,Clark,7605,"District Court Judge, District 8, Department  5",Court,UNK,"Coffing, Terry",516
2020,NV,Clark,7605,"District Court Judge, District 8, Department  6",Court,UNK,"Bluth, Jacqueline",618
2020,NV,Clark,7605,"District Court Judge, District 8, Department  6",Court,UNK,"Leventhal, Todd M.",472
2020,NV,Clark,7605,"District Court Judge, District 8, Department  7",Court,UNK,"Bell, Linda Marie",946
2020,NV,Clark,7605,"District Court Judge, District 8, Department  8",Court,UNK,"Atkin, Trevor",585
2020,NV,Clark,7605,"District Court Judge, District 8, Department  8",Court,UNK,"Peterson, Jessica K.",461
2020,NV,Clark,7605,"District Court Judge, District 8, Department  9",Court,UNK,"Silva, Cristina D.",934
2020,NV,Clark,7605,"District Court Judge, District 8, Department 10",Court,UNK,"Jones, Tierra",922
2020,NV,Clark,7605,"District Court Judge, District 8, Department 11",Court,UNK,"Gonzalez, Elizabeth ""Betsy""",974
2020,NV,Clark,7605,"District Court Judge, District 8, Department 12",Court,UNK,"Leavitt, Michelle",943
2020,NV,Clark,7605,"District Court Judge, District 8, Department 13",Court,UNK,"Denton, Mark",947
2020,NV,Clark,7605,"District Court Judge, District 8, Department 14",Court,UNK,"Escobar, Adriana",952
2020,NV,Clark,7605,"District Court Judge, District 8, Department 15",Court,UNK,"Hardy, Jr., Joe",947
2020,NV,Clark,7605,"District Court Judge, District 8, Department 16",Court,UNK,"Williams, Tim",908
2020,NV,Clark,7605,"District Court Judge, District 8, Department 17",Court,UNK,"Albertson, Anna",423
2020,NV,Clark,7605,"District Court Judge, District 8, Department 17",Court,UNK,"Villani, Michael",654
2020,NV,Clark,7605,"District Court Judge, District 8, Department 18",Court,UNK,"Holthus, Mary Kay",691
2020,NV,Clark,7605,"District Court Judge, District 8, Department 18",Court,UNK,"Hunt, John A.",375
2020,NV,Clark,7605,"District Court Judge, District 8, Department 19",Court,UNK,"Eller, Crystal",405
2020,NV,Clark,7605,"District Court Judge, District 8, Department 19",Court,UNK,"Kephart, William ""Bill""",670
2020,NV,Clark,7605,"District Court Judge, District 8, Department 20",Court,UNK,"Hooker, Dawn Allysa",399
2020,NV,Clark,7605,"District Court Judge, District 8, Department 20",Court,UNK,"Johnson, Eric",637
2020,NV,Clark,7605,"District Court Judge, District 8, Department 21",Court,UNK,"Clark Newberry, Tara",405
2020,NV,Clark,7605,"District Court Judge, District 8, Department 21",Court,UNK,"Reynolds, Jacob",656
2020,NV,Clark,7605,"District Court Judge, District 8, Department 22",Court,UNK,"Johnson, Susan",765
2020,NV,Clark,7605,"District Court Judge, District 8, Department 22",Court,UNK,"Nadig, Ben",261
2020,NV,Clark,7605,"District Court Judge, District 8, Department 23",Court,UNK,"Armstrong, Karl W.",572
2020,NV,Clark,7605,"District Court Judge, District 8, Department 23",Court,UNK,"Lilly-Spells, Jasmin",444
2020,NV,Clark,7605,"District Court Judge, District 8, Department 24",Court,UNK,"Ballou, Erika D.",445
2020,NV,Clark,7605,"District Court Judge, District 8, Department 24",Court,UNK,"Gilliam, Dan",573
2020,NV,Clark,7605,"District Court Judge, District 8, Department 25",Court,UNK,"Delaney, Kathleen E.",899
2020,NV,Clark,7605,"District Court Judge, District 8, Department 26",Court,UNK,"Sturman, Gloria",896
2020,NV,Clark,7605,"District Court Judge, District 8, Department 27",Court,UNK,"Allf, Nancy",899
2020,NV,Clark,7605,"District Court Judge, District 8, Department 28",Court,UNK,"Israel, Ron",900
2020,NV,Clark,7605,"District Court Judge, District 8, Department 29",Court,UNK,"JONES, DAVID M.",760
2020,NV,Clark,7605,"District Court Judge, District 8, Department 29",Court,UNK,"López-Negrete, David",277
2020,NV,Clark,7605,"District Court Judge, District 8, Department 30",Court,UNK,"Wiese, Jerry A.",891
2020,NV,Clark,7605,"District Court Judge, District 8, Department 31",Court,UNK,"Call, Gary W.",324
2020,NV,Clark,7605,"District Court Judge, District 8, Department 31",Court,UNK,"Kishner, Joanna",676
2020,NV,Clark,7605,"District Court Judge, District 8, Department 32",Court,UNK,"Bare, Rob",549
2020,NV,Clark,7605,"District Court Judge, District 8, Department 32",Court,UNK,"Craig, Christy",464
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department A",Court,UNK,"Voy, William",893
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department B",Court,UNK,"Marquis, Linda",902
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department C",Court,UNK,"Burton, Rebecca",904
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department D",Court,UNK,"Teuton, Robert W. ""Bob""",918
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Hoskin, Charles J. ""Chuck""",656
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department E",Court,UNK,"Kurtz, Thomas G.",313
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department F",Court,UNK,"Gentile, Denise L.",896
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Childs, Sr., Benjamin Boone",350
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department G",Court,UNK,"Forsberg, Rhonda K.",654
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department H",Court,UNK,"Ritchie, Art",928
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Bailey, Soonhee ""Sunny""",553
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department I",Court,UNK,"Tobler, Michelle O.",460
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"Butler, Dedree ""Dee""",457
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department J",Court,UNK,"MacDonald, J. Scott",575
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department K",Court,UNK,"Giuliani, Cynthia N.",896
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department L",Court,UNK,"Gibson, Jr., David",900
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"Hughes, Lynn",626
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department M",Court,UNK,"MASTIN, AMY M.",421
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department N",Court,UNK,"Harter, Mathew",916
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department O",Court,UNK,"Sullivan, Frank P.",893
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Dayani, Sara",395
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department P",Court,UNK,"Perry, Mary",644
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department Q",Court,UNK,"Duckworth, Bryce C.",901
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department R",Court,UNK,"Henderson, Bill",897
2020,NV,Clark,7605,"District Court Judge, District 8, Family Division, Department S",Court,UNK,"Ochoa, Vincent",893
