blkidfp00,statefp00,countyfp00,vtdidfp00,vtdst00,assign_method
320310035014160,32,031,32031812,812,centroid
320310035014129,32,031,32031812,812,centroid
320310035041036,32,031,32031804,804,centroid
320310035014331,32,031,32031893,893,centroid
320310035052019,32,031,32031858,858,centroid
320310035071028,32,031,32031647,647,centroid
320310031082001,32,031,32031640,640,centroid
320310035061020,32,031,32031649,649,centroid
320310035015040,32,031,32031801,801,centroid
320310035015078,32,031,32031832,832,centroid
320310035015031,32,031,32031908,908,centroid
320310035015017,32,031,32031908,908,centroid
320310035015084,32,031,32031832,832,centroid
320310035015091,32,031,32031832,832,centroid
320310035015099,32,031,32031865,865,centroid
320310026052030,32,031,32031452,452,centroid
320310026072015,32,031,32031807,807,centroid
320310026072016,32,031,32031807,807,centroid
320310026072013,32,031,32031807,807,centroid
320310035015130,32,031,32031832,832,centroid
320310035015129,32,031,32031832,832,centroid
320310026041001,32,031,32031832,832,centroid
320310026071017,32,031,32031807,807,centroid
320310026071018,32,031,32031853,853,centroid
320310026071025,32,031,32031853,853,centroid
320310009001004,32,031,32031317,317,centroid
320310009002011,32,031,32031313,313,centroid
320310002001024,32,031,32031312,312,centroid
320310002001014,32,031,32031312,312,centroid
320310009002002,32,031,32031313,313,centroid
320310007002015,32,031,32031200,200,centroid
320310021012011,32,031,32031309,309,centroid
320310007002008,32,031,32031309,309,centroid
320310002001029,32,031,32031312,312,centroid
320310002001009,32,031,32031312,312,centroid
320310002001020,32,031,32031312,312,centroid
320310002001019,32,031,32031312,312,centroid
320310009001011,32,031,32031317,317,centroid
320310022035003,32,031,32031335,335,centroid
320310021031010,32,031,32031707,707,centroid
320310009002009,32,031,32031313,313,centroid
320310022035006,32,031,32031335,335,centroid
320310022035001,32,031,32031335,335,centroid
320310022035007,32,031,32031335,335,centroid
320310021012021,32,031,32031347,347,centroid
320310021012025,32,031,32031310,310,centroid
320310021012038,32,031,32031310,310,centroid
320310021012056,32,031,32031310,310,centroid
320310022032004,32,031,32031310,310,centroid
320310002004023,32,031,32031135,135,centroid
320310022022032,32,031,32031334,334,centroid
320310021012069,32,031,32031310,310,centroid
320310010061005,32,031,32031222,222,centroid
320310035014276,32,031,32031714,714,centroid
320310035051036,32,031,32031854,854,centroid
320310035021041,32,031,32031657,657,centroid
320310035023021,32,031,32031728,728,centroid
320310035031025,32,031,32031810,810,centroid
320310035041018,32,031,32031804,804,centroid
320310035014208,32,031,32031815,815,centroid
320310035022008,32,031,32031649,649,centroid
320310035022006,32,031,32031649,649,centroid
320310035023038,32,031,32031728,728,centroid
320310035016006,32,031,32031804,804,centroid
320310035016021,32,031,32031804,804,centroid
320310035051028,32,031,32031858,858,centroid
320310035041010,32,031,32031804,804,centroid
320310035071023,32,031,32031711,711,centroid
320310035023015,32,031,32031682,682,centroid
320310035031032,32,031,32031810,810,centroid
320310023002003,32,031,32031919,919,centroid
320310023002994,32,031,32031813,813,centroid
320310010062119,32,031,32031813,813,centroid
320310023002051,32,031,32031813,813,centroid
320310023002014,32,031,32031813,813,centroid
320310023002091,32,031,32031813,813,centroid
320310023002108,32,031,32031148,148,centroid
320310023002999,32,031,32031797,797,centroid
320310023002133,32,031,32031148,148,centroid
320310023002109,32,031,32031813,813,centroid
320310023002076,32,031,32031813,813,centroid
320310023002079,32,031,32031813,813,centroid
320310035011338,32,031,32031805,805,centroid
320310035011305,32,031,32031805,805,centroid
320310035011411,32,031,32031805,805,centroid
320310035011413,32,031,32031805,805,centroid
320310035012032,32,031,32031805,805,centroid
320310035012033,32,031,32031805,805,centroid
320310035012018,32,031,32031805,805,centroid
320310035012006,32,031,32031805,805,centroid
320310035012022,32,031,32031805,805,centroid
320310035011193,32,031,32031805,805,centroid
320310035011604,32,031,32031908,908,centroid
320310035011310,32,031,32031805,805,centroid
320310035011703,32,031,32031805,805,centroid
320310035011433,32,031,32031805,805,centroid
320310035011427,32,031,32031918,918,centroid
320310035011423,32,031,32031805,805,centroid
320310035011429,32,031,32031918,918,centroid
320310035011419,32,031,32031805,805,centroid
320310017001016,32,031,32031430,430,centroid
320310017003004,32,031,32031446,446,centroid
320310024022073,32,031,32031509,509,centroid
320310024022047,32,031,32031509,509,centroid
320310015003002,32,031,32031444,444,centroid
320310025002011,32,031,32031501,501,centroid
320310025002026,32,031,32031501,501,centroid
320310025002027,32,031,32031501,501,centroid
320310025003004,32,031,32031501,501,centroid
320310025003018,32,031,32031505,505,centroid
320310013002004,32,031,32031521,521,centroid
320310013001020,32,031,32031507,507,centroid
320310013002014,32,031,32031507,507,centroid
320310025001003,32,031,32031419,419,centroid
320310025002020,32,031,32031752,752,centroid
320310015003012,32,031,32031411,411,centroid
320310015001005,32,031,32031443,443,centroid
320310015001003,32,031,32031443,443,centroid
320310015002006,32,031,32031404,404,centroid
320310025002018,32,031,32031510,510,centroid
320310014001002,32,031,32031510,510,centroid
320310014001021,32,031,32031505,505,centroid
320310025003021,32,031,32031505,505,centroid
320310031012012,32,031,32031632,632,centroid
320310031012008,32,031,32031633,633,centroid
320310031012053,32,031,32031633,633,centroid
320310031062002,32,031,32031635,635,centroid
320310031072007,32,031,32031641,641,centroid
320310030006014,32,031,32031619,619,centroid
320310029023009,32,031,32031611,611,centroid
320310030006031,32,031,32031619,619,centroid
320310030006021,32,031,32031619,619,centroid
320310030006022,32,031,32031619,619,centroid
320310031011039,32,031,32031613,613,centroid
320310030003003,32,031,32031611,611,centroid
320310030005006,32,031,32031619,619,centroid
320310030004002,32,031,32031611,611,centroid
320310031062010,32,031,32031635,635,centroid
320310028012009,32,031,32031651,651,centroid
320310028022004,32,031,32031625,625,centroid
320310019011006,32,031,32031624,624,centroid
320310019011001,32,031,32031621,621,centroid
320310019021016,32,031,32031621,621,centroid
320310031012036,32,031,32031633,633,centroid
320310031012074,32,031,32031633,633,centroid
320310031051016,32,031,32031692,692,centroid
320310031052002,32,031,32031692,692,centroid
320310031063003,32,031,32031654,654,centroid
320310031081015,32,031,32031694,694,centroid
320310035011038,32,031,32031805,805,centroid
320310035011066,32,031,32031805,805,centroid
320310035011068,32,031,32031805,805,centroid
320310035011093,32,031,32031805,805,centroid
320310035011091,32,031,32031805,805,centroid
320310035011090,32,031,32031805,805,centroid
320310035011144,32,031,32031805,805,centroid
320310035011210,32,031,32031805,805,centroid
320310035011105,32,031,32031805,805,centroid
320310035011079,32,031,32031805,805,centroid
320310035011146,32,031,32031805,805,centroid
320310035011142,32,031,32031805,805,centroid
320310035011637,32,031,32031805,805,centroid
320310035011472,32,031,32031908,908,centroid
320310035011489,32,031,32031908,908,centroid
320310035011476,32,031,32031908,908,centroid
320310035011571,32,031,32031908,908,centroid
320310024022025,32,031,32031537,537,centroid
320310024022080,32,031,32031709,709,centroid
320310015002016,32,031,32031404,404,centroid
320310014002023,32,031,32031508,508,centroid
320310024022087,32,031,32031709,709,centroid
320310018004000,32,031,32031420,420,centroid
320310015001002,32,031,32031443,443,centroid
320310015001018,32,031,32031443,443,centroid
320310025003009,32,031,32031521,521,centroid
320310015003010,32,031,32031444,444,centroid
320310015003009,32,031,32031444,444,centroid
320310024062017,32,031,32031522,522,centroid
320310024061014,32,031,32031524,524,centroid
320310024012003,32,031,32031531,531,centroid
320310025002017,32,031,32031510,510,centroid
320310013002005,32,031,32031521,521,centroid
320310018004013,32,031,32031420,420,centroid
320310018004009,32,031,32031420,420,centroid
320310017001000,32,031,32031651,651,centroid
320310024022011,32,031,32031537,537,centroid
320310010032000,32,031,32031761,761,centroid
320310010036003,32,031,32031232,232,centroid
320310010041005,32,031,32031251,251,centroid
320310010043001,32,031,32031242,242,centroid
320310011035005,32,031,32031702,702,centroid
320310029021003,32,031,32031629,629,centroid
320310029011018,32,031,32031655,655,centroid
320310029013008,32,031,32031655,655,centroid
320310029013011,32,031,32031659,659,centroid
320310031051001,32,031,32031657,657,centroid
320310029014005,32,031,32031652,652,centroid
320310029014006,32,031,32031654,654,centroid
320310029023003,32,031,32031611,611,centroid
320310029024001,32,031,32031659,659,centroid
320310029014011,32,031,32031652,652,centroid
320310030001007,32,031,32031627,627,centroid
320310019024003,32,031,32031614,614,centroid
320310019024002,32,031,32031614,614,centroid
320310031012001,32,031,32031830,830,centroid
320310035061028,32,031,32031633,633,centroid
320310031012070,32,031,32031633,633,centroid
320310031012083,32,031,32031633,633,centroid
320310031011045,32,031,32031613,613,centroid
320310032022001,32,031,32031732,732,centroid
320310032011053,32,031,32031816,816,centroid
320310032011060,32,031,32031816,816,centroid
320310032025044,32,031,32031817,817,centroid
320310032012004,32,031,32031902,902,centroid
320310032011069,32,031,32031816,816,centroid
320310032011006,32,031,32031816,816,centroid
320310010062100,32,031,32031771,771,centroid
320310032012003,32,031,32031902,902,centroid
320310032012023,32,031,32031902,902,centroid
320310010062096,32,031,32031771,771,centroid
320310032012011,32,031,32031902,902,centroid
320310035011124,32,031,32031805,805,centroid
320310035012029,32,031,32031805,805,centroid
320310035012051,32,031,32031805,805,centroid
320310035011234,32,031,32031805,805,centroid
320319401001086,32,031,32031910,910,centroid
320310035011767,32,031,32031910,910,centroid
320319401001105,32,031,32031910,910,centroid
320319401001128,32,031,32031910,910,centroid
320319401001069,32,031,32031808,808,centroid
320319401001090,32,031,32031910,910,centroid
320319401001150,32,031,32031910,910,centroid
320319401001147,32,031,32031910,910,centroid
320319401001094,32,031,32031815,815,centroid
320310035014000,32,031,32031815,815,centroid
320319401001132,32,031,32031910,910,centroid
320319401001164,32,031,32031815,815,centroid
320319401001157,32,031,32031815,815,centroid
320310011042026,32,031,32031120,120,centroid
320310011034021,32,031,32031117,117,centroid
320310011051057,32,031,32031118,118,centroid
320310011035006,32,031,32031122,122,centroid
320310010041003,32,031,32031206,206,centroid
320310010051024,32,031,32031235,235,centroid
320310010062014,32,031,32031252,252,centroid
320310010035015,32,031,32031231,231,centroid
320310010062013,32,031,32031254,254,centroid
320310010061014,32,031,32031787,787,centroid
320310010062004,32,031,32031252,252,centroid
320310011043017,32,031,32031121,121,centroid
320310003003013,32,031,32031206,206,centroid
320310010041008,32,031,32031251,251,centroid
320310010045001,32,031,32031208,208,centroid
320310010051000,32,031,32031243,243,centroid
320310010051004,32,031,32031243,243,centroid
320310010045005,32,031,32031208,208,centroid
320310010036023,32,031,32031234,234,centroid
320310010052014,32,031,32031235,235,centroid
320310010052004,32,031,32031223,223,centroid
320310011033019,32,031,32031143,143,centroid
320310035061018,32,031,32031649,649,centroid
320310035014018,32,031,32031908,908,centroid
320310035071010,32,031,32031711,711,centroid
320310035071001,32,031,32031711,711,centroid
320310035023062,32,031,32031682,682,centroid
320310035061033,32,031,32031670,670,centroid
320310032013001,32,031,32031922,922,centroid
320310032021016,32,031,32031935,935,centroid
320310032012000,32,031,32031922,922,centroid
320310032014999,32,031,32031816,816,centroid
320310032024001,32,031,32031817,817,centroid
320310032023012,32,031,32031732,732,centroid
320310032021000,32,031,32031935,935,centroid
320310032022021,32,031,32031732,732,centroid
320310032023022,32,031,32031732,732,centroid
320310032011016,32,031,32031816,816,centroid
320310032011030,32,031,32031816,816,centroid
320310032011036,32,031,32031816,816,centroid
320310032025036,32,031,32031816,816,centroid
320310032025037,32,031,32031816,816,centroid
320310032024010,32,031,32031817,817,centroid
320310032025012,32,031,32031819,819,centroid
320310026071029,32,031,32031853,853,centroid
320310026073002,32,031,32031905,905,centroid
320310026071001,32,031,32031905,905,centroid
320310026073009,32,031,32031905,905,centroid
320310026072011,32,031,32031807,807,centroid
320310026072055,32,031,32031809,809,centroid
320310026031036,32,031,32031452,452,centroid
320310026072051,32,031,32031809,809,centroid
320310026072053,32,031,32031809,809,centroid
320310026073016,32,031,32031905,905,centroid
320310026051069,32,031,32031452,452,centroid
320310026031005,32,031,32031452,452,centroid
320310035015136,32,031,32031832,832,centroid
320310026031008,32,031,32031809,809,centroid
320310026051002,32,031,32031452,452,centroid
320310026041027,32,031,32031811,811,centroid
320310026041023,32,031,32031811,811,centroid
320310026051078,32,031,32031452,452,centroid
320310026051079,32,031,32031452,452,centroid
320310010063048,32,031,32031724,724,centroid
320310010063044,32,031,32031724,724,centroid
320310010073024,32,031,32031712,712,centroid
320310010064004,32,031,32031710,710,centroid
320310010072010,32,031,32031731,731,centroid
320310010071004,32,031,32031731,731,centroid
320310010071005,32,031,32031731,731,centroid
320310010071010,32,031,32031731,731,centroid
320310010062127,32,031,32031771,771,centroid
320310011034033,32,031,32031803,803,centroid
320310011045000,32,031,32031124,124,centroid
320310010062031,32,031,32031825,825,centroid
320310011033034,32,031,32031702,702,centroid
320310010063046,32,031,32031724,724,centroid
320310010062053,32,031,32031724,724,centroid
320310035023033,32,031,32031682,682,centroid
320310035023014,32,031,32031682,682,centroid
320310035023072,32,031,32031728,728,centroid
320310035023057,32,031,32031682,682,centroid
320310035052027,32,031,32031858,858,centroid
320310035014127,32,031,32031812,812,centroid
320310035051016,32,031,32031858,858,centroid
320310035052030,32,031,32031858,858,centroid
320310035023049,32,031,32031682,682,centroid
320310035016015,32,031,32031804,804,centroid
320310035016014,32,031,32031804,804,centroid
320310035021035,32,031,32031649,649,centroid
320310035071000,32,031,32031711,711,centroid
320310035014010,32,031,32031892,892,centroid
320310035014097,32,031,32031832,832,centroid
320310023001017,32,031,32031813,813,centroid
320310023002128,32,031,32031797,797,centroid
320310023002129,32,031,32031148,148,centroid
320310023002066,32,031,32031813,813,centroid
320310023002036,32,031,32031813,813,centroid
320310010062111,32,031,32031813,813,centroid
320310023001004,32,031,32031813,813,centroid
320310023002025,32,031,32031813,813,centroid
320310023002022,32,031,32031813,813,centroid
320310023001009,32,031,32031848,848,centroid
320310023001010,32,031,32031848,848,centroid
320310023002050,32,031,32031813,813,centroid
320310023002067,32,031,32031813,813,centroid
320310035014154,32,031,32031804,804,centroid
320310035023000,32,031,32031682,682,centroid
320310035023017,32,031,32031728,728,centroid
320310035052035,32,031,32031858,858,centroid
320310035014124,32,031,32031861,861,centroid
320310035052031,32,031,32031858,858,centroid
320310035011415,32,031,32031805,805,centroid
320310035011149,32,031,32031805,805,centroid
320310035011708,32,031,32031805,805,centroid
320310035011731,32,031,32031805,805,centroid
320310035011737,32,031,32031805,805,centroid
320310035011733,32,031,32031805,805,centroid
320310035011440,32,031,32031805,805,centroid
320310035011444,32,031,32031805,805,centroid
320310035011619,32,031,32031805,805,centroid
320310035012060,32,031,32031805,805,centroid
320310035012066,32,031,32031805,805,centroid
320310035012071,32,031,32031805,805,centroid
320310035011224,32,031,32031805,805,centroid
320310035011320,32,031,32031805,805,centroid
320310033023029,32,031,32031740,740,centroid
320310033024020,32,031,32031723,723,centroid
320310033041006,32,031,32031729,729,centroid
320310033041020,32,031,32031729,729,centroid
320310014001008,32,031,32031505,505,centroid
320310014001016,32,031,32031510,510,centroid
320310025003023,32,031,32031508,508,centroid
320310001003007,32,031,32031457,457,centroid
320310001004015,32,031,32031132,132,centroid
320310001003011,32,031,32031457,457,centroid
320310001004003,32,031,32031132,132,centroid
320310015004009,32,031,32031401,401,centroid
320310015002023,32,031,32031404,404,centroid
320310001003014,32,031,32031457,457,centroid
320310001003028,32,031,32031132,132,centroid
320310001001025,32,031,32031457,457,centroid
320310001002011,32,031,32031132,132,centroid
320310001002050,32,031,32031132,132,centroid
320310001002024,32,031,32031132,132,centroid
320310015002027,32,031,32031404,404,centroid
320310001001015,32,031,32031457,457,centroid
320310001001010,32,031,32031457,457,centroid
320310015004014,32,031,32031413,413,centroid
320310001001012,32,031,32031457,457,centroid
320310001002001,32,031,32031132,132,centroid
320310001002000,32,031,32031132,132,centroid
320310012001006,32,031,32031709,709,centroid
320310012002017,32,031,32031140,140,centroid
320310012003020,32,031,32031140,140,centroid
320310001004004,32,031,32031132,132,centroid
320310001004011,32,031,32031132,132,centroid
320310001004010,32,031,32031132,132,centroid
320310001002065,32,031,32031101,101,centroid
320310001002069,32,031,32031101,101,centroid
320310012002009,32,031,32031140,140,centroid
320310031082019,32,031,32031640,640,centroid
320310031071000,32,031,32031643,643,centroid
320310031081017,32,031,32031694,694,centroid
320310019012023,32,031,32031624,624,centroid
320310028022002,32,031,32031625,625,centroid
320310028022006,32,031,32031625,625,centroid
320310028021009,32,031,32031620,620,centroid
320310019012011,32,031,32031624,624,centroid
320310019012016,32,031,32031624,624,centroid
320310028021004,32,031,32031625,625,centroid
320310019021014,32,031,32031621,621,centroid
320310019023004,32,031,32031614,614,centroid
320310019012019,32,031,32031624,624,centroid
320310019012028,32,031,32031624,624,centroid
320310031012021,32,031,32031610,610,centroid
320310031065008,32,031,32031638,638,centroid
320310031012019,32,031,32031632,632,centroid
320310031066005,32,031,32031638,638,centroid
320310031073012,32,031,32031644,644,centroid
320310031012072,32,031,32031633,633,centroid
320310019023035,32,031,32031614,614,centroid
320310031011026,32,031,32031613,613,centroid
320310031011027,32,031,32031613,613,centroid
320310031011053,32,031,32031613,613,centroid
320310031011032,32,031,32031613,613,centroid
320310028011011,32,031,32031658,658,centroid
320310035011675,32,031,32031910,910,centroid
320310035011677,32,031,32031910,910,centroid
320310035011530,32,031,32031908,908,centroid
320310035011531,32,031,32031908,908,centroid
320310035011514,32,031,32031908,908,centroid
320310035011519,32,031,32031908,908,centroid
320310035011304,32,031,32031805,805,centroid
320310035011398,32,031,32031805,805,centroid
320310035011687,32,031,32031805,805,centroid
320310035011748,32,031,32031805,805,centroid
320310035011436,32,031,32031805,805,centroid
320310035011997,32,031,32031805,805,centroid
320310035011158,32,031,32031805,805,centroid
320310035011235,32,031,32031805,805,centroid
320310035011273,32,031,32031805,805,centroid
320310035011334,32,031,32031805,805,centroid
320310035011389,32,031,32031805,805,centroid
320310035011367,32,031,32031805,805,centroid
320310035011683,32,031,32031805,805,centroid
320310035012015,32,031,32031805,805,centroid
320310035011623,32,031,32031805,805,centroid
320310024022078,32,031,32031509,509,centroid
320310026092038,32,031,32031905,905,centroid
320310024021030,32,031,32031537,537,centroid
320310017002004,32,031,32031444,444,centroid
320310024011009,32,031,32031532,532,centroid
320310015002024,32,031,32031404,404,centroid
320310014002028,32,031,32031508,508,centroid
320310001001006,32,031,32031457,457,centroid
320310024022049,32,031,32031509,509,centroid
320310012001002,32,031,32031141,141,centroid
320310012002001,32,031,32031757,757,centroid
320310012002022,32,031,32031140,140,centroid
320310017003001,32,031,32031446,446,centroid
320310017003018,32,031,32031402,402,centroid
320310018003000,32,031,32031402,402,centroid
320310017004001,32,031,32031425,425,centroid
320310018005002,32,031,32031420,420,centroid
320310018005008,32,031,32031613,613,centroid
320310017002011,32,031,32031444,444,centroid
320310017001011,32,031,32031430,430,centroid
320310024022074,32,031,32031509,509,centroid
320310024022077,32,031,32031504,504,centroid
320310030002011,32,031,32031615,615,centroid
320310030006011,32,031,32031619,619,centroid
320310031012064,32,031,32031633,633,centroid
320310031073008,32,031,32031644,644,centroid
320310031073005,32,031,32031644,644,centroid
320310031052003,32,031,32031636,636,centroid
320310031082000,32,031,32031640,640,centroid
320310031012002,32,031,32031670,670,centroid
320310028012011,32,031,32031629,629,centroid
320310028011016,32,031,32031753,753,centroid
320310031082008,32,031,32031640,640,centroid
320310028011002,32,031,32031658,658,centroid
320310031072004,32,031,32031641,641,centroid
320310031065000,32,031,32031641,641,centroid
320310031012043,32,031,32031632,632,centroid
320310031012032,32,031,32031633,633,centroid
320310035011339,32,031,32031805,805,centroid
320310035011567,32,031,32031908,908,centroid
320310035011421,32,031,32031805,805,centroid
320310035011044,32,031,32031805,805,centroid
320310035011481,32,031,32031908,908,centroid
320310035011570,32,031,32031908,908,centroid
320310035011468,32,031,32031908,908,centroid
320310035011557,32,031,32031908,908,centroid
320310035011537,32,031,32031908,908,centroid
320310035011554,32,031,32031908,908,centroid
320310035011551,32,031,32031908,908,centroid
320310035011502,32,031,32031908,908,centroid
320310035011508,32,031,32031908,908,centroid
320310035011345,32,031,32031805,805,centroid
320310035011693,32,031,32031805,805,centroid
320310035011713,32,031,32031805,805,centroid
320310035011361,32,031,32031805,805,centroid
320319401001173,32,031,32031815,815,centroid
320319401001171,32,031,32031815,815,centroid
320319401001174,32,031,32031815,815,centroid
320319401001124,32,031,32031910,910,centroid
320319401001109,32,031,32031910,910,centroid
320319401001186,32,031,32031815,815,centroid
320319401001308,32,031,32031815,815,centroid
320319401001216,32,031,32031815,815,centroid
320319401001217,32,031,32031815,815,centroid
320319401001223,32,031,32031815,815,centroid
320319401001228,32,031,32031815,815,centroid
320319401001256,32,031,32031815,815,centroid
320319401001282,32,031,32031815,815,centroid
320319401001286,32,031,32031815,815,centroid
320319401001137,32,031,32031910,910,centroid
320319401001140,32,031,32031910,910,centroid
320319401001143,32,031,32031910,910,centroid
320319401001212,32,031,32031815,815,centroid
320319401001207,32,031,32031815,815,centroid
320319401001222,32,031,32031815,815,centroid
320319401001237,32,031,32031815,815,centroid
320319401001268,32,031,32031815,815,centroid
320319401001281,32,031,32031815,815,centroid
320319401001293,32,031,32031815,815,centroid
320319401001193,32,031,32031815,815,centroid
320319401001206,32,031,32031815,815,centroid
320310010061023,32,031,32031222,222,centroid
320310010061038,32,031,32031306,306,centroid
320310010062081,32,031,32031724,724,centroid
320310010061034,32,031,32031306,306,centroid
320310010062059,32,031,32031724,724,centroid
320310010061043,32,031,32031306,306,centroid
320310011034045,32,031,32031118,118,centroid
320310010062106,32,031,32031825,825,centroid
320310010062108,32,031,32031825,825,centroid
320310010062065,32,031,32031703,703,centroid
320310011033011,32,031,32031142,142,centroid
320310004002003,32,031,32031210,210,centroid
320310004002007,32,031,32031210,210,centroid
320310004002001,32,031,32031210,210,centroid
320310004002028,32,031,32031112,112,centroid
320310011042017,32,031,32031125,125,centroid
320310004002020,32,031,32031210,210,centroid
320310004003025,32,031,32031210,210,centroid
320310032025029,32,031,32031819,819,centroid
320310032025031,32,031,32031819,819,centroid
320310032024002,32,031,32031817,817,centroid
320310032023027,32,031,32031817,817,centroid
320310032025049,32,031,32031816,816,centroid
320310032025057,32,031,32031817,817,centroid
320310032025052,32,031,32031816,816,centroid
320310032011001,32,031,32031816,816,centroid
320310032022024,32,031,32031732,732,centroid
320310032012032,32,031,32031922,922,centroid
320310032022016,32,031,32031932,932,centroid
320310032011061,32,031,32031816,816,centroid
320310026051076,32,031,32031452,452,centroid
320310026051021,32,031,32031452,452,centroid
320310026051047,32,031,32031429,429,centroid
320310026051045,32,031,32031429,429,centroid
320310026053000,32,031,32031429,429,centroid
320310026054004,32,031,32031429,429,centroid
320310026054003,32,031,32031458,458,centroid
320310026061004,32,031,32031458,458,centroid
320310026061012,32,031,32031458,458,centroid
320310026061028,32,031,32031859,859,centroid
320310026054000,32,031,32031811,811,centroid
320310026061032,32,031,32031859,859,centroid
320310026042004,32,031,32031811,811,centroid
320310026091024,32,031,32031905,905,centroid
320310026042026,32,031,32031811,811,centroid
320310026042002,32,031,32031811,811,centroid
320310026041052,32,031,32031811,811,centroid
320310026042032,32,031,32031811,811,centroid
320310026042020,32,031,32031811,811,centroid
320310026054019,32,031,32031445,445,centroid
320310010062090,32,031,32031902,902,centroid
320310011034044,32,031,32031118,118,centroid
320310010032020,32,031,32031233,233,centroid
320310011044010,32,031,32031121,121,centroid
320310010036021,32,031,32031232,232,centroid
320310010034013,32,031,32031231,231,centroid
320310011034036,32,031,32031702,702,centroid
320310011042010,32,031,32031125,125,centroid
320310011043009,32,031,32031121,121,centroid
320310010071009,32,031,32031731,731,centroid
320310010073010,32,031,32031940,940,centroid
320310010072006,32,031,32031731,731,centroid
320310011034008,32,031,32031702,702,centroid
320310011034010,32,031,32031117,117,centroid
320310035014095,32,031,32031865,865,centroid
320310035014083,32,031,32031812,812,centroid
320310035014087,32,031,32031838,838,centroid
320310035014004,32,031,32031909,909,centroid
320310035014110,32,031,32031909,909,centroid
320310035014052,32,031,32031909,909,centroid
320310035051022,32,031,32031858,858,centroid
320310035014044,32,031,32031892,892,centroid
320310035014041,32,031,32031812,812,centroid
320310035014116,32,031,32031861,861,centroid
320310035014183,32,031,32031909,909,centroid
320310035014173,32,031,32031909,909,centroid
320310035014237,32,031,32031815,815,centroid
320310035014248,32,031,32031815,815,centroid
320310035014065,32,031,32031909,909,centroid
320310035014111,32,031,32031909,909,centroid
320310035014236,32,031,32031815,815,centroid
320310035014235,32,031,32031815,815,centroid
320310035014185,32,031,32031909,909,centroid
320310035014194,32,031,32031861,861,centroid
320310035014121,32,031,32031861,861,centroid
320310035023052,32,031,32031682,682,centroid
320310035071006,32,031,32031711,711,centroid
320310035061023,32,031,32031830,830,centroid
320310035014299,32,031,32031830,830,centroid
320310035021029,32,031,32031649,649,centroid
320310035021025,32,031,32031728,728,centroid
320310035016000,32,031,32031804,804,centroid
320310035023058,32,031,32031682,682,centroid
320310035041026,32,031,32031804,804,centroid
320310035041025,32,031,32031804,804,centroid
320310035061008,32,031,32031728,728,centroid
320310035022004,32,031,32031649,649,centroid
320310035023061,32,031,32031682,682,centroid
320310033041016,32,031,32031720,720,centroid
320310033041008,32,031,32031729,729,centroid
320310033041012,32,031,32031720,720,centroid
320310033041043,32,031,32031720,720,centroid
320310033042026,32,031,32031722,722,centroid
320310033042001,32,031,32031722,722,centroid
320310033023011,32,031,32031720,720,centroid
320310033023015,32,031,32031720,720,centroid
320310033044003,32,031,32031721,721,centroid
320310033021013,32,031,32031721,721,centroid
320310033021015,32,031,32031721,721,centroid
320310033022006,32,031,32031727,727,centroid
320310033043014,32,031,32031730,730,centroid
320310033024005,32,031,32031723,723,centroid
320310033044021,32,031,32031730,730,centroid
320310033045014,32,031,32031730,730,centroid
320310033046021,32,031,32031730,730,centroid
320310024011008,32,031,32031532,532,centroid
320310024061007,32,031,32031524,524,centroid
320310012004014,32,031,32031110,110,centroid
320310001004020,32,031,32031132,132,centroid
320310024011014,32,031,32031532,532,centroid
320310024061006,32,031,32031524,524,centroid
320310024012016,32,031,32031533,533,centroid
320310024012013,32,031,32031533,533,centroid
320310024061002,32,031,32031522,522,centroid
320310024012011,32,031,32031533,533,centroid
320310024062012,32,031,32031522,522,centroid
320310024062013,32,031,32031517,517,centroid
320310024063008,32,031,32031517,517,centroid
320310024063009,32,031,32031517,517,centroid
320310025002009,32,031,32031501,501,centroid
320310017005010,32,031,32031623,623,centroid
320310002004009,32,031,32031135,135,centroid
320310021012059,32,031,32031310,310,centroid
320310021012060,32,031,32031310,310,centroid
320310021041010,32,031,32031350,350,centroid
320310021012042,32,031,32031310,310,centroid
320310021012080,32,031,32031310,310,centroid
320310022042027,32,031,32031326,326,centroid
320310021012083,32,031,32031310,310,centroid
320310021061005,32,031,32031336,336,centroid
320310027015010,32,031,32031880,880,centroid
320310027012000,32,031,32031728,728,centroid
320310027024019,32,031,32031760,760,centroid
320310027012002,32,031,32031728,728,centroid
320310027023024,32,031,32031725,725,centroid
320310027011046,32,031,32031880,880,centroid
320310027023001,32,031,32031725,725,centroid
320310027011021,32,031,32031726,726,centroid
320310027023014,32,031,32031656,656,centroid
320310027011007,32,031,32031880,880,centroid
320310027021014,32,031,32031456,456,centroid
320310027021001,32,031,32031852,852,centroid
320310027014001,32,031,32031850,850,centroid
320310027022010,32,031,32031735,735,centroid
320310027012021,32,031,32031735,735,centroid
320310027022018,32,031,32031725,725,centroid
320310027024006,32,031,32031725,725,centroid
320310027022011,32,031,32031735,735,centroid
320310027011033,32,031,32031880,880,centroid
320310035012007,32,031,32031805,805,centroid
320310035012077,32,031,32031805,805,centroid
320310035011187,32,031,32031805,805,centroid
320310035011226,32,031,32031805,805,centroid
320310035011587,32,031,32031908,908,centroid
320310035012004,32,031,32031805,805,centroid
320310035011434,32,031,32031805,805,centroid
320310035011422,32,031,32031805,805,centroid
320310035011426,32,031,32031805,805,centroid
320310035011631,32,031,32031805,805,centroid
320310035011632,32,031,32031805,805,centroid
320310035011161,32,031,32031805,805,centroid
