vtdidfp00,bg2020ge,alloc_weight
32031747,320310026212,7.9999999999
32031748,320310026211,4.0000000000
32031750,320310023021,9.0000000000
32031750,320310023041,1.0000000000
32031750,320310024092,4.0000000000
32031751,320310024011,0.5157539762
32031751,320310025003,2.4842460237
32031752,320310025001,0.4285365735
32031752,320310025002,4.5714634267
32031753,320310017032,7.0000000000
32031753,320310028013,11.0000000001
32031753,320310028023,3.0000000000
32031757,320310012031,0.3303521089
32031757,320310012042,1.6696478911
32031760,320310026222,2.0000000000
32031760,320310026231,8.9999999999
32031760,320310027031,1.0178127046
32031760,320310027053,0.9821872954
32031761,320310010151,2.0000000000
32031764,320310023021,5.0000000000
32031769,320310021031,3.0000107449
32031769,320310022072,5.8859737992
32031769,320310022073,0.0025541285
32031769,320310022074,0.1105359403
32031769,320310022101,0.1165741717
32031769,320310022102,1.9282832460
32031769,320310022103,11.8422237807
32031769,320310022104,1.2596643510
32031769,320310022132,0.0193728375
32031769,320310022135,0.0179389698
32031769,320310022141,0.1363834640
32031769,320310022171,0.0700227403
32031769,320310022172,0.4736404671
32031769,320310022173,0.1179440828
32031769,320310022174,0.4275514935
32031769,320310022181,0.0310091318
32031769,320310022182,0.1931880871
32031769,320310022183,0.0203434553
32031769,320310022191,0.1917286810
32031769,320310022192,0.1550564274
32031771,320310010131,1.7879432613
32031771,320310032061,7.8813811936
32031771,320310033082,0.0041534874
32031771,320319803001,10.3265220576
32031774,320310031081,3.9999999999
32031774,320310031082,2.0000000000
32031779,320310021032,1.0000000000
32031781,320310021031,3.0000000000
32031781,320310021032,8.9999999999
32031781,320310021041,2.0000000000
32031787,320310010122,8.0000000000
32031787,320310010123,3.0000000000
32031787,320310010133,5.9999999999
32031790,320310010101,3.0000000001
32031797,320310023021,9.0000000000
32031798,320310010122,1.0000000000
32031799,320310010121,1.0000000000
32031800,320310029013,1.9999999999
32031801,320310035012,48.0000000000
32031802,320310026111,11.0000000000
32031802,320310026112,3.9999999999
32031802,320310026181,5.0000000000
32031802,320310026184,12.0000000000
32031803,320310011034,9.0000000000
32031804,320310035013,25.0000000001
32031804,320310035181,16.7516378888
32031804,320310035182,15.6347400399
32031804,320310035191,0.1580236351
32031804,320310035192,4.2002107696
32031804,320310035193,1.2553876668
32031805,320310035011,669.9999999997
32031805,320319402001,38.0000000000
32031807,320310026121,15.2247402720
32031807,320310026122,3.0000000000
32031807,320310026123,8.0000000000
32031807,320310026124,10.0931100914
32031807,320310026131,1.0000000000
32031807,320310026132,1.5352607438
32031807,320310026133,3.7975166806
32031807,320310026134,0.3493722120
32031808,320319402001,49.0396710567
32031808,320319901000,0.9603289433
32031809,320310026031,33.9999999996
32031809,320310026122,8.0000000000
32031810,320310027051,1.9999999998
32031810,320310035031,10.0000000000
32031810,320310035033,2.0000000000
32031811,320310026111,0.9998052352
32031811,320310026181,21.0000000000
32031811,320310026182,48.0001947647
32031811,320310026183,34.0000000000
32031811,320310035013,2.0000000000
32031812,320310035013,44.0000000002
32031812,320310035162,7.0000000000
32031813,320310023021,20.0439061634
32031813,320310023022,19.5695850995
32031813,320310023023,65.3762107297
32031813,320310023031,1.1796630902
32031813,320310023032,0.0397865447
32031813,320310023033,3.4683849679
32031813,320310023041,3.0006957553
32031813,320310023042,1.0714918719
32031813,320310023043,0.1143571465
32031813,320310023044,0.5941215911
32031813,320319802001,0.0374542784
32031813,320319803001,2.5043427609
32031814,320310010133,1.0000000000
32031814,320310010142,0.9420636792
32031814,320310011033,1.0000000000
32031814,320319803001,0.0579363208
32031815,320199601031,12.1564063486
32031815,320199601062,2.0000000000
32031815,320310035011,5.8435936514
32031815,320310035013,76.5348880348
32031815,320319402001,167.4651119646
32031816,320310032033,1.0545571238
32031816,320310032061,73.1204912137
32031816,320310032071,11.1670337447
32031816,320310032072,11.6579179178
32031816,320310033102,2.0000000000
32031817,320310032052,3.0000000000
32031817,320310032071,9.0000000000
32031817,320310032072,26.0000000001
32031817,320310032073,12.0000000000
32031818,320310032071,8.0000000002
32031818,320310032073,7.0000000000
32031819,320310032072,24.0000000000
32031821,320310026181,9.9999999999
32031821,320310026184,3.9935761995
32031821,320310026185,2.0064238006
32031824,320310013001,0.9958463429
32031824,320310024063,0.0041536571
32031825,320310010133,0.2649193182
32031825,320310010134,0.0475577427
32031825,320310010142,0.0165978368
32031825,320310011033,0.0009518643
32031825,320310011034,2.0000000000
32031825,320310023021,0.5915492040
32031825,320319803001,5.0784240340
32031827,320310026231,0.0950954699
32031827,320310027031,0.9049045301
32031829,320310022163,3.0000000000
32031830,320310031091,1.0000000000
32031830,320310031111,3.0000000000
32031830,320310035013,11.9999999999
32031830,320310035121,0.5871014222
32031830,320310035123,0.0009173529
32031830,320310035131,2.4128985778
32031830,320310035161,2.3925136636
32031830,320310035162,0.0001459145
32031830,320310035171,0.0538604664
32031830,320310035172,0.1359568345
32031830,320310035173,0.1176262590
32031830,320310035174,5.2989795092
32031832,320310026131,0.0005168542
32031832,320310026182,5.0000000000
32031832,320310035012,58.9994831457
32031832,320310035013,3.0000000000
32031833,320310022163,1.0000000000
32031834,320310022082,4.0000000000
32031836,320310026185,1.0000000000
32031836,320310026231,1.0000000000
32031838,320310026181,2.0000000000
32031838,320310035012,1.0000000000
32031838,320310035013,20.0000000000
32031838,320310035031,2.0006846955
32031838,320310035032,23.5649239943
32031838,320310035033,3.4343913102
32031840,320310021042,2.0000000000
32031840,320310022072,2.0000000000
32031840,320310022073,1.0000000000
32031840,320310022074,0.1453728118
32031840,320310022132,0.3143278810
32031840,320310022134,0.1026200904
32031840,320310022135,0.4045362516
32031840,320310022141,1.0331429653
32031840,320310022152,1.0000000000
32031841,320310027053,1.0000000000
32031844,320310032051,1.0000000000
32031847,320310022072,0.1196304850
32031847,320310032053,1.8803695150
32031848,320310023041,6.9846522611
32031848,320310023042,4.7234975229
32031848,320310023043,1.0175919817
32031848,320310023044,0.2742582341
32031848,320310024092,1.0000000000
32031850,320310027031,1.0000000000
32031850,320310027052,8.0000000000
32031850,320310027053,10.0000000000
32031850,320310027063,3.0000000000
32031851,320310027063,6.0000000000
32031851,320310027073,9.0000000000
32031852,320310027031,11.0000000000
32031852,320310027041,2.0000000000
32031852,320310027053,3.0000000000
32031852,320310027073,1.0000000000
32031853,320310026122,4.0747597853
32031853,320310026123,6.9252402147
32031853,320310026124,11.6271390735
32031853,320310026131,9.0000000000
32031853,320310026132,3.0000000001
32031853,320310026134,0.3728609265
32031854,320310035141,9.2742020611
32031854,320310035142,11.4192049058
32031854,320310035161,0.0078482972
32031854,320310035162,6.2987447357
32031856,320310026184,5.0000000000
32031856,320310026185,22.0000000001
32031856,320310026232,1.0000000000
32031858,320310035141,7.6770916853
32031858,320310035142,3.7265564952
32031858,320310035162,31.5963518196
32031859,320310026141,0.0602495612
32031859,320310026152,1.0034110793
32031859,320310026153,13.9363393597
32031859,320310026185,1.0000000000
32031861,320310035013,18.0000000000
32031861,320310035162,3.0000000000
32031862,320310035013,4.0000000000
32031865,320310035012,4.0000000000
32031865,320310035013,2.0000000000
32031870,320310024112,1.0000000000
32031873,320310035013,1.0000000000
32031873,320310035162,5.0000000000
32031874,320310035162,1.0000000000
32031876,320310035162,2.0000000000
32031877,320310035162,1.0000000000
32031879,320310021032,5.0000000000
32031880,320310027051,4.9999999999
32031880,320310027052,9.0000000000
32031880,320310027053,3.0000000000
32031881,320310032061,2.0000000000
32031882,320310026231,1.0000000000
32031883,320310026231,1.0000000001
32031884,320310035013,4.0000000000
32031887,320310022103,1.0000000000
32031888,320310027053,1.0000000000
32031889,320310026231,5.0000000001
32031890,320310026231,1.0000000000
32031892,320310035011,4.0000000001
32031892,320310035012,2.0000000000
32031892,320310035013,17.0000000000
32031893,320310035013,7.0000000000
32031896,320299702001,1.3443496031
32031896,320310035013,13.6556503969
32031897,320310035013,3.0000000000
32031901,320310010142,1.0000000000
32031902,320310010131,4.0000000002
32031902,320310010132,0.0497134487
32031902,320310010134,0.9502865512
32031902,320310032031,8.1843306658
32031902,320310032032,11.0167963102
32031902,320310032033,1.7896979601
32031902,320310032034,0.0091750638
32031902,320310032061,9.0000000000
32031905,320310024011,0.0000007797
32031905,320310024121,1.0000000000
32031905,320310024122,4.7875808468
32031905,320310026102,4.0000000001
32031905,320310026122,9.4713738772
32031905,320310026131,1.0151755681
32031905,320310026142,0.9910480395
32031905,320310026143,0.0089519605
32031905,320310026201,0.0485839275
32031905,320310026202,1.0780490936
32031905,320310026212,21.3969406780
32031905,320319802001,1.2022952288
32031908,320310035011,146.0000000000
32031908,320310035012,25.0000000000
32031908,320310035013,14.0000000000
32031909,320310035013,58.9866771702
32031909,320319402001,0.0133228298
32031910,320199601031,0.0000672285
32031910,320310035011,20.0930731724
32031910,320319402001,84.3480266415
32031910,320319901000,2.5588329576
32031913,320310024011,1.0049104649
32031913,320310024122,0.9950895351
32031914,320310024071,0.4042700967
32031914,320310024072,2.5957299032
32031914,320310024121,5.0000000000
32031914,320310024122,1.0000000000
32031916,320310026211,2.0000000000
32031917,320310022072,2.0000000000
32031918,320310035011,17.0000000001
32031918,320319402001,1.0000000000
32031919,320310023032,2.6040014869
32031919,320310024122,0.0137913653
32031919,320310026122,0.7294976550
32031919,320310026212,0.0440751896
32031919,320319802001,0.6086343032
32031922,320310032031,3.0214723794
32031922,320310032032,8.0000000000
32031922,320310032033,3.2904242163
32031922,320310032034,9.6881034040
32031929,320310032051,1.0000000000
32031932,320310032051,2.0000000000
32031933,320310032053,2.0000000000
32031934,320310023032,0.0114206921
32031934,320310023033,0.6579332478
32031934,320310023043,0.0003708216
32031934,320310023044,0.3302752385
32031934,320310024071,0.0048288593
32031934,320310024072,0.8354517799
32031934,320310024122,0.1597193608
32031935,320310032053,17.0000000000
32031936,320310022072,1.0000000000
32031938,320310010111,1.0000000000
32031940,320310010101,15.0651988051
32031940,320310010103,0.9999999998
32031940,320310010104,3.9999999999
32031940,320310010111,15.9348011948
32031940,320310010131,6.7233579131
32031940,320310010132,0.4457090825
32031940,320310010134,6.8309330046
32031945,320310022103,17.0000000000
32031945,320310032051,11.0000000000
32031ZZZZZZ,320310033062,0.0084627750
32031ZZZZZZ,320310033072,0.1762234476
32031ZZZZZZ,320319900000,3.8153137774
320330005,320339702002,70.0000000000
320330005,320339702003,3.0000000000
320330005,320339703003,20.0000000000
320330010,320339703001,6.0000000000
320330010,320339703002,72.0000000000
320330010,320339703003,16.0000000000
320330015,320339702002,27.0000000000
320330015,320339703001,47.0000000000
320330015,320339703002,17.0000000000
320330015,320339703003,3.0000000000
320330020,320339702001,72.9999999999
320330020,320339703001,2.0000000000
320330025,320339701001,2.0000000000
320330025,320339701002,68.0000000000
320330030,320079512021,0.0014770994
320330030,320079515002,0.0010828235
320330030,320339701001,820.9974400782
320330030,320339702003,207.0000000003
320330030,320339702004,375.0000000007
320330035,320339701001,24.3521309034
320330035,320339701002,3.9571462189
320330035,320339702001,54.0841154352
320330035,320339702002,43.9891830409
320330035,320339702003,151.9267015237
320330035,320339702004,37.2539314358
320330035,320339703001,1.0000000000
320330035,320339703002,8.0000000000
320330035,320339703003,71.4367914418
320330040,320339702004,203.9554304864
320330040,320339703003,100.0445695129
320330045,320339702003,151.7201466240
320330045,320339702004,234.2798533767
320330050,320339701001,133.9999999997
325100101,325100002003,29.0000000000
325100102,325100002001,5.0000000000
325100102,325100002002,9.0000000000
325100102,325100005021,9.0000000000
325100104,325100002001,10.0000000000
325100106,325100004001,7.0000000000
325100106,325100004002,12.0000000000
325100107,325100003001,7.3997081326
325100107,325100003003,5.6002918675
325100108,325100004001,21.0000000000
325100109,325100004002,5.0000000000
325100109,325100004003,9.0000000000
325100110,325100001001,1.0124917788
325100110,325100003001,14.9999999999
325100110,325100003002,22.0475333123
325100110,325100003003,15.9875082212
325100110,325109900000,0.9524666876
325100111,325100001001,45.0000000000
325100112,325100002002,8.0000000000
325100112,325100002003,1.0000000000
325100112,325100003003,1.0000000000
325100113,325100005011,7.0000000000
325100113,325100005012,9.9965545234
325100113,325100005013,0.0034454766
325100114,325100001001,9.0000000000
325100114,325100001002,6.0643934007
325100114,325100001003,0.9323323206
325100114,325100003002,0.0032742787
325100117,325100003001,12.3984065685
325100117,325100003003,3.6015934315
325100117,325100004001,2.0000000000
325100220,325100005014,4.0000000000
325100220,325100005022,2.0000000000
325100220,325100005023,5.0000000000
325100221,325100005023,2.0000000000
325100221,325100009003,7.0000000000
325100222,325100009002,4.0000000000
325100222,325100009003,13.0000000000
325100222,325100009004,3.0000000000
325100223,325100009001,11.0000000000
325100224,325100004002,2.0000000000
325100224,325100005014,11.9999999999
325100224,325100005015,14.9999999999
325100224,325100005023,8.0000000000
325100224,325100009001,4.0000000000
325100224,325100009002,3.0000000000
325100225,325100004001,36.0000000000
325100225,325100004002,1.0000000000
325100225,325100009001,2.0000000000
325100225,325100009002,10.0000000000
325100226,325100005013,6.0000000000
325100226,325100005014,13.0000000000
325100226,325100005021,13.0000000000
325100226,325100005022,6.0000000000
325100227,325100001001,45.0000000000
325100227,325100005021,10.0000000000
325100227,325100005022,7.0000000000
325100227,325100006021,5.0000000000
325100229,325100009002,4.0000000000
325100229,325100009003,7.0000000000
325100229,325100009004,8.0000000001
325100260,325100010013,2.0000000000
325100260,325100010021,34.0000000000
325100260,325100010023,14.0000000000
325100330,325100006011,2.6970323514
325100330,325100006012,13.3029676486
325100330,325100006022,2.0000000000
325100331,325100006011,4.0000000000
325100332,325100006022,10.0289591094
325100332,325100010011,11.0000000000
325100332,325100010012,8.9710408906
325100332,325100010013,2.0000000000
325100333,325100007011,6.0000000000
325100333,325100007012,21.0000000000
325100334,320199603032,0.0000000318
325100334,325100008003,0.3085833201
325100334,325100010021,82.6914166484
325100335,325100001001,21.0000000000
325100335,325100001003,1.2857142858
325100335,325100003002,1.7142857142
325100335,325100006012,17.0000000000
325100335,325100006021,13.0000000000
325100336,325100010012,4.0000000000
325100336,325100010013,10.0000000000
325100337,325100010021,13.0000000000
325100337,325100010022,0.3066838125
325100337,325100010023,1.6933161875
325100338,325100010021,13.0000000000
325100338,325100010022,14.6650670999
325100338,325100010023,4.3349329001
325100339,325100007022,9.0000000000
325100339,325100007023,15.0000000000
325100440,325100001001,31.0000000000
325100440,325100001002,27.0000000000
325100440,325100001003,16.0000000000
325100444,325100007011,1.0000000000
325100444,325100007013,3.0000000000
325100444,325100007022,10.0000000000
325100445,325100007011,6.0000000000
325100445,325100007013,3.0000000001
325100446,320050019001,1.0019959654
325100446,325100001001,0.8600916225
325100446,325100001002,1.1823722911
325100446,325100001003,4.9382701102
325100446,325100003002,38.0172700108
325100447,325100003002,25.0000000000
325100447,325100008001,56.0000000000
325100447,325100008002,29.0000000000
325100448,325100001001,0.1276667493
325100448,325100001002,1.0273633053
325100448,325100003002,22.8449699454
325100448,325100007013,7.0000000000
325100448,325100007021,20.0000000000
325100448,325100007022,4.0000000000
325100449,325100008001,9.0000000000
325100449,325100008002,27.9827857292
325100449,325100008003,7.0152390668
325100449,325100010021,0.0019752041
325100481,325100008003,25.5398411957
325100481,325100010021,1.4601588043
325100482,325100007011,5.0000000000
325100482,325100007013,9.0000000000
