vtdidfp00,blk2010ge,alloc_weight
320050075,320050022004040,0.0388191366
320050075,320050022004041,0.0006618446
320050075,320050022004042,0.0102439933
320050075,320050022004043,0.0794677953
320050075,320050022004044,0.9547059722
320050075,320050022004046,0.2131373823
320050075,320050022004047,0.7868626177
320050075,320050022004048,0.0108135820
320050075,320050023002001,1.0000000000
320050075,320050023002005,1.0000000000
320050075,320050023002006,0.0024981732
320050075,320050023002007,1.0000000000
320050075,320050023002008,1.0000000000
320050075,320050023002009,1.0000000000
320050075,320050023002011,1.0000000000
320050075,320050023002014,0.9347770148
320050075,320050023002015,0.0652170010
320050075,320050023002018,1.9567348310
320050075,320050023002020,1.0000000000
320050075,320050023002021,1.0000000000
320050075,320050023002022,0.0432651690
320050075,320050023002023,1.0000059841
320050075,320050023002066,0.0758042832
320050080,320050013001000,2.7072598185
320050080,320050013001001,0.1806777553
320050080,320050013001002,1.0000000000
320050080,320050013001003,1.0000000000
320050080,320050013001005,0.0012316657
320050080,320050013001006,0.0966690440
320050080,320050013001007,0.0143112313
320050080,320050013001008,0.0131820203
320050080,320050013001009,1.0000000000
320050080,320050013001010,1.0000000000
320050080,320050013001011,1.0000000000
320050080,320050013001012,0.5768580473
320050080,320050013001013,1.0000000000
320050080,320050013001014,1.0000000000
320050080,320050013001015,0.8924003197
320050080,320050013001017,1.0000000000
320050080,320050013001019,0.0477305741
320050080,320050013001020,1.0000000000
320050080,320050013001021,1.0000000000
320050080,320050013001022,1.0000000000
320050080,320050013001023,1.0000000000
320050080,320050013001024,0.0140845070
320050080,320050013001025,0.1408450704
320050080,320050013001026,0.2616487455
320050080,320050013001027,1.0000000000
320050080,320050013001028,0.0537634409
320050080,320050013001029,1.0000000000
320050080,320050013001030,0.1075996803
320050080,320050013001031,1.0000000000
320050080,320050013001032,0.1830985915
320050080,320050013001033,1.0000000000
320050080,320050013001034,0.4444444444
320050080,320050013001035,0.2401433692
320050080,320050013001036,0.9868179797
320050080,320050013001038,1.0000000000
320050080,320050013001039,1.0000000000
320050080,320050013001040,1.0000000000
320050080,320050013001041,0.1276224955
320050080,320050013001042,1.0000000000
320050080,320050013001043,1.0000000000
320050080,320050013001044,0.0985915493
320050080,320050013001045,0.5633802817
320050080,320050013001046,0.8750000000
320050080,320050013001047,0.1250000000
320050080,320050013001048,1.9452625744
320050080,320050013001049,1.0000000000
320050080,320050013001050,0.0547374256
320050080,320050013001051,1.0000000000
320050080,320050013001052,2.0000000000
320050080,320050013001053,1.0000000000
320050080,320050013001054,1.0000000000
320050080,320050013001055,1.0000000000
320050080,320050013001056,1.0000000000
320050080,320050013001057,1.0000000000
320050080,320050013001058,1.0000000000
320050080,320050013001059,1.0000000000
320050080,320050013001060,1.0000000000
320050080,320050013001061,1.5374755484
320050080,320050013001062,1.0000000000
320050080,320050013001066,1.0000000000
320050080,320050013001067,0.1619823982
320050080,320050013001069,1.0000000000
320050080,320050013001070,0.9400000000
320050080,320050013001072,4.0000000000
320050080,320050013001073,0.0100000000
320050080,320050013001074,0.0300000000
320050080,320050013001077,0.9189189189
320050080,320050013001078,0.0810810811
320050080,320050013001079,0.8181818182
320050080,320050013001080,0.1818181818
320050080,320050013001081,2.0000000000
320050080,320050013001082,0.0981711504
320050080,320050013001083,1.0000000000
320050080,320050013001084,0.0033709389
320050080,320050013001085,0.9966290611
320050080,320050013001086,0.8514437160
320050080,320050013001087,2.0011200448
320050080,320050013001088,1.0000000000
320050080,320050013001091,0.1485562840
320050080,320050013001092,0.0736283628
320050080,320050013001093,1.0000000000
320050080,320050013001094,1.0000000000
320050080,320050013001095,1.0000000000
320050080,320050013001096,1.0000000000
320050080,320050013001097,0.0200000000
320050080,320050013001098,2.0000000000
320050080,320050013001099,0.9998504853
320050080,320050013001100,1.0000000000
320050080,320050013001101,1.0000000000
320050080,320050013001102,1.0000000000
320050080,320050013001103,1.0000000000
320050080,320050013001104,1.0000000000
320050080,320050018002010,0.5688311688
320050080,320050018002020,1.0000000000
320050080,320050018002021,0.4311688312
320050080,320050018002022,1.9448658323
320050080,320050018002023,0.2116876510
320050080,320050018002024,0.4433962264
320050080,320050018002025,1.0000000000
320050080,320050018002026,1.0000000000
320050080,320050018002028,1.0000000000
320050080,320050018002029,0.5566037736
320050080,320050018002032,1.0000000000
320050080,320050018002033,1.0000000000
320050080,320050018002034,1.0000000000
320050080,320050019001114,0.0498007554
320050080,320050019001115,0.7883123490
320050080,320050019001148,1.0000000000
320050080,320050019001149,1.0000000000
320050080,320050019001153,1.0000000000
320050080,320050019001154,1.0000000000
320050080,320050019001155,0.0053334123
320050080,320050019001156,1.0000000000
320050080,320050019001157,1.0000000000
320050080,320050019001158,1.0000000000
320050080,320050019001159,1.0000000000
320050080,320050019001160,0.6315078917
320050080,320050019001162,0.3684921083
320050080,320050019001163,0.3754113786
320050085,320050023002069,1.0000000000
320050085,320050023003003,1.0000000000
320050085,320050023003004,0.0024752443
320050085,320050023003005,2.0000000000
320050085,320050023003006,0.0558145086
320050085,320050023003008,0.1800954762
320050085,320050023003010,0.0763278215
320050085,320050023003011,0.0152655643
320050085,320050023003013,0.0025156522
320050085,320050023003014,1.4070674461
320050085,320050023003015,0.0457966929
320050085,320050023003017,0.0098580396
320050085,320050023003018,0.1543149167
320050085,320050023003020,0.0457966929
320050085,320050023003023,0.6631159750
320050085,320050023003024,0.3360189598
320050085,320050023003026,0.0051965032
320050085,320050023003029,1.0000000000
320050085,320050023003030,1.0000000000
320050085,320050023003031,1.0000000000
320050085,320050023003032,1.0000000000
320050085,320050023003033,0.0003405068
320050085,320050023003035,0.0006421102
320050085,320050023003036,1.0000000000
320050085,320050023003037,2.0777893180
320050085,320050023003040,0.0021126419
320050085,320050023003041,1.0000000000
320050085,320050023003042,1.0000000000
320050085,320050023003043,0.9938252968
320050085,320050023003044,0.4137931034
320050085,320050023003045,0.3103448276
320050085,320050023003046,0.0061747032
320050085,320050023003047,1.0000000000
320050085,320050023003048,1.0000000000
320050085,320050023003049,1.0000000000
320050085,320050023003050,0.0026121994
320050085,320050023003051,0.0843183748
320050085,320050023003052,1.0000000000
320050085,320050023003053,0.1646301324
320050085,320050023003054,1.0000000000
320050085,320050023003055,0.0284577208
320050085,320050023003056,0.1084845726
320050085,320050023003057,1.0000000000
320050085,320050023003058,1.0000000000
320050085,320050023003059,1.0000000000
320050085,320050023003060,0.9999998769
320050085,320050023003061,0.2758620690
320050085,320050023003062,1.0000000000
320050085,320050023003063,0.0000001231
320050085,320050023003064,1.0000000000
320050085,320050023003065,0.6138593372
320050085,320050023003066,0.0865449471
320050085,320050023003067,0.0534895516
320050085,320050023003068,0.0729549188
320050085,320050023003069,1.0000000000
320050085,320050023003071,0.0615366931
320050085,320050023003073,0.0042168277
320050085,320050023003074,0.0044585044
320050085,320050023003077,1.0000000000
320050085,320050023003083,0.0450892373
320050085,320050023003084,0.0176128042
320050085,320050023003086,1.0000000000
320050085,320050023003087,1.0000000000
320050085,320050023003088,1.0000000000
320050085,320050023003089,0.4399142953
320050085,320050023003090,0.9910922648
320050085,320050023003091,0.0089077352
320050085,320050023003092,0.3660252619
320050085,320050023003093,0.1630247381
320050085,320050023003094,0.0913331327
320050085,320050023003096,1.0000000000
320050085,320050024001036,0.0099912554
320050085,320050024001038,0.9087471641
320050085,320050024001039,0.4709500000
320050085,320050024001046,0.9541006895
320050085,320050024001049,0.0912528359
320050085,320050024001055,1.0000000000
320050085,320050024001056,1.0000000000
320050085,320050024001062,0.9772941686
320050085,320050024001063,0.0227058314
320050085,320050024001066,1.0000000000
320050085,320050024001067,0.6000000000
320050085,320050024001068,1.0000000000
320050085,320050024001070,1.0000000000
320050085,320050024001075,0.5948165588
320050085,320050024001078,0.4051834412
320050085,320050024001080,0.0113196986
320050085,320050024001081,1.0000000000
320050085,320050024001082,1.0000000000
320050085,320050024001084,1.0000000000
320050085,320050024001085,1.0000000000
320050085,320050024001086,0.2124923340
320050085,320050024001087,1.0000000000
320050085,320050024001088,0.0004707723
320050085,320050024001092,0.0070504662
320050085,320050024001093,1.3713112920
320050085,320050024001095,0.0112231473
320050085,320050024001097,1.0000000000
320050085,320050024001100,0.0608408427
320050085,320050024001101,0.5678478653
320050085,320050024001102,1.0000000000
320050085,320050024001103,0.3580493615
320050085,320050024001104,0.0027916669
320050085,320050024001105,0.0036398714
320050085,320050024001107,1.0000000000
320050085,320050024001108,0.0133672651
320050085,320050024001110,0.4157788793
320050085,320050024001112,1.0000000000
320050085,320050024001114,2.0000000000
320050085,320050024001116,1.0000000000
320050085,320050024001117,1.0000000000
320050085,320050024001118,1.0000000000
320050085,320050024001119,0.5842211207
320050085,320050024001120,1.0000000000
320050085,320050024001130,0.0818181126
320050085,320050024001133,2.0000000000
320050085,320050024001140,0.9722629858
320050085,320050024001141,0.0497167528
320050085,320050024001142,0.9271340421
320050085,320050024001143,0.0277370142
320050085,320050024001144,0.0185254437
320050085,320050024001145,0.0046237614
320050085,320050024001226,0.4000000000
320050085,320050024001227,0.0093558935
320050085,320050024001228,0.0267201208
320050085,320050024001229,1.0000000000
320050085,320050024001232,1.0000000000
320050085,320050024001236,1.0000000000
320050085,320050024001239,0.8380497852
320050085,320050024001240,0.0387481692
320050085,320050024001241,0.0704512168
320050085,320050024001242,0.0253009663
320050085,320050024001243,0.0162649069
320050085,320050024001273,0.0361442412
320050085,320050024001274,0.1396299693
320050085,320050024001276,0.0355418336
320050085,320050024001277,0.0656620316
320050085,320050024001278,0.0439754890
320050085,320050024001284,1.0072443320
320050085,320050024001285,1.0306617401
320050085,320050024001287,0.0004518841
320050085,320050024001290,0.5440432729
320050085,320050024001291,0.0160424318
320050085,320050024001292,0.7875076660
320050085,320050024001293,0.6844932698
320050085,320050024001294,0.3155067302
320050085,320050024001295,0.5802377636
320050085,320050024001296,0.0127477499
320050085,320050024001297,0.6419506385
320050085,320050024001298,0.6917087952
320050085,320050024001299,0.0181041181
320050085,320050024001300,0.3528343540
320050085,320050024001301,0.0000494101
320050085,320050024001302,1.0000000000
320050085,320050024001304,1.0000000000
320050085,320050024001313,1.0000000000
320050085,320050024001314,0.3082912048
320050085,320050024001363,0.0359080551
320050090,320050010001000,0.6772801432
320050090,320050010001001,0.1970653077
320050090,320050010001002,0.9541284404
320050090,320050010001004,0.0458715596
320050090,320050010001005,0.9993002762
320050090,320050010001006,1.0000000000
320050090,320050010001007,1.0000000000
320050090,320050010001008,1.0000000000
320050090,320050010001009,1.0006997238
320050090,320050010001010,1.0000000000
320050090,320050010001011,1.0000000000
320050090,320050010001012,1.0000000000
320050090,320050010001013,1.0000000000
320050090,320050010001014,1.0000000000
320050090,320050010001015,1.0000000000
320050090,320050010001017,1.0000000000
320050090,320050010001018,1.0000000000
320050090,320050010001019,1.0000000000
320050090,320050011003002,1.0000000000
320050090,320050013002004,0.1256545491
320050095,320050011001004,0.2741573034
320050095,320050011001007,1.0000000000
320050095,320050011001008,1.0000000000
320050095,320050011001009,1.0000000000
320050095,320050011001010,1.0000000000
320050095,320050011001011,1.0000000000
320050095,320050011001012,1.0000000000
320050095,320050011001013,1.0000000000
320050095,320050011001014,1.0000000000
320050095,320050011001015,0.2584269663
320050095,320050011001016,0.4674157303
320050095,320050011001017,1.0000000000
320050095,320050011001018,1.0000000000
320050095,320050011001019,1.0000000000
320050095,320050011001020,1.0000000000
320050095,320050011001021,1.0000000000
320050095,320050011001022,1.0000000000
320050095,320050011001023,1.0000000000
320050095,320050024001152,1.0000000000
320050095,320050024001153,1.0000000000
320050095,320050024001154,1.0000000000
320050095,320050024001158,1.0000000000
320050095,320050024001159,1.0000000000
320050095,320050024001160,1.0000000000
320050095,320050024001161,1.0000000000
320050095,320050024001162,1.0000000000
320050095,320050024001163,1.0000000000
320050095,320050024001164,1.0000000000
320050095,320050024001174,0.6666666667
320050095,320050024001175,1.0000000000
320050095,320050024001176,1.0000000000
320050095,320050024001177,0.3333333333
320050095,320050024001186,0.1005504179
320050095,320050024001189,1.0000000000
320050095,320050024001190,0.8994495821
320050100,320050016002000,1.0000000000
320050100,320050016002001,1.0000000000
320050100,320050016002003,1.0000000000
320050100,320050016002004,1.0000000000
320050100,320050016002005,1.0000000000
320050100,320050016002006,1.0000000000
320050100,320050016002007,1.0000000000
320050100,320050016002008,0.6512327448
320050100,320050016002009,1.0000000000
320050100,320050016002011,1.0000000000
320050100,320050016002012,1.0000000000
320050100,320050016002013,1.0000000000
320050100,320050016002014,2.0286883893
320050100,320050016002016,1.9713116107
320050100,320050016002017,6.0140032399
320050100,320050016002018,0.3347640153
320050100,320050016002019,1.0000000000
320050100,320050016002020,0.7478026474
320050100,320050016002021,1.1926223838
320050100,320050016002022,0.8074110593
320050100,320050016002023,1.0000000000
320050100,320050016002024,1.0035125776
320050100,320050016002025,1.0000000000
320050100,320050016002026,1.0000000000
320050100,320050016002027,1.0000000000
320050100,320050016002028,1.0000000000
320050100,320050016002029,1.0000000000
320050100,320050016002030,1.0000000000
320050100,320050016002031,1.0000000000
320050100,320050016002034,0.0581783984
320050100,320050016002035,3.0983965636
320050100,320050016002036,0.0343304325
320050100,320050016002037,1.0000000000
320050100,320050016002038,0.0577459375
320050100,320050016002039,2.0000000000
320050100,320050016002042,1.4682148777
320050100,320050016002043,2.0000000000
320050100,320050016002044,1.0000000000
320050100,320050016002045,1.0000000000
320050100,320050016002048,1.0227749572
320050100,320050016002049,0.1422411412
320050100,320050016002050,1.0503819097
320050100,320050016002051,1.0000000000
320050100,320050016002052,0.0112576158
320050100,320050016002053,0.5317851223
320050100,320050016002054,1.0000000000
320050100,320050016002071,0.9887423842
320050100,320050016002072,0.0002470565
320050100,320050016002083,0.7842072842
320050100,320050016002084,0.0001476512
320050100,320050016002087,0.8888888889
320050100,320050016002088,1.0000000000
320050100,320050016002089,0.1111111111
320050105,320050016002046,1.0000000000
320050105,320050016002047,0.1078554737
320050105,320050016002056,0.8071304538
320050105,320050016002057,1.0000000000
320050105,320050016002058,1.0000000000
320050105,320050016002059,1.0000000000
320050105,320050016002060,0.7554830985
320050105,320050016002061,1.0000000000
320050105,320050016002062,1.0000000000
320050105,320050016002063,1.0000000000
320050105,320050016002064,0.0014370549
320050105,320050016002065,0.4634146341
320050105,320050016002066,1.0000000000
320050105,320050016002067,0.9035209844
320050105,320050016002068,1.0000000000
320050105,320050016002070,0.3383270660
320050105,320050016002074,0.4511027547
320050105,320050016002075,0.7628387732
320050105,320050016002077,0.0406406420
320050105,320050016002079,1.0513415220
320050105,320050016002080,0.3632111424
320050105,320050016002081,0.0008573035
320050105,320050016002086,1.0000000000
320050105,320050016002090,0.5365853659
320050105,320050016002091,0.0021953522
320050105,320050016002092,2.2556986915
320050105,320050016002093,0.0032579044
320050105,320050016002094,0.1551017825
320050110,320050016001000,1.7927756876
320050110,320050016001001,1.0000000000
320050110,320050016001003,1.0000000000
320050110,320050016001004,0.1621621622
320050110,320050016001005,1.0000000000
320050110,320050016001006,0.1258613470
320050110,320050016001007,1.0000000000
320050110,320050016001008,1.0000000000
320050110,320050016001010,1.0000000000
320050110,320050016001011,0.5495495495
320050110,320050016001012,0.0167815129
320050110,320050016001013,0.0094192869
320050110,320050016001014,1.0000000000
320050110,320050016001015,0.1978050255
320050110,320050016001016,3.4917442268
320050110,320050016001017,2.0000000000
320050110,320050016001019,1.0000000000
320050110,320050016001020,1.0000000000
320050110,320050016001021,1.0000000000
320050110,320050016001022,0.3036125151
320050110,320050016001024,1.0000000000
320050110,320050016001025,0.0452188852
320050110,320050016001029,0.0167815129
320050110,320050016001030,0.2882882883
320050110,320050016001031,1.0000000000
320050115,320050017001000,1.8647775168
320050115,320050017001001,1.0000000000
320050115,320050017001002,0.0058778991
320050115,320050017001003,1.0000000000
320050115,320050017001004,0.0567823344
320050115,320050017001005,0.9432176656
320050115,320050017001006,1.0000000000
320050115,320050017001007,0.4166666667
320050115,320050017001008,1.0000000000
320050115,320050017001009,0.0329115415
320050115,320050017001010,1.0000000000
320050115,320050017001011,0.5833333333
320050115,320050017001012,1.0244177811
320050115,320050017001013,0.0959369432
320050115,320050017001014,1.0000000000
320050115,320050017001017,1.9755822189
320050115,320050017001020,1.0000000000
320050115,320050017001022,1.0000000000
320050115,320050017001023,1.0000000000
320050115,320050018002005,1.0004960995
320050120,320050017001021,1.0000000000
320050120,320050017002000,0.2787128422
320050120,320050017002001,1.0000000000
320050120,320050017002002,0.0138735511
320050120,320050017002003,1.0000000000
320050120,320050017002004,3.7074136066
320050120,320050017002005,1.0000000000
320050120,320050017002006,1.0000000000
320050120,320050017002008,1.0000000000
320050120,320050017002009,1.0000000000
320050125,320050018001000,1.0000000000
320050125,320050018001001,1.0000000000
320050125,320050018001002,1.0000000000
320050125,320050018001003,1.0000000000
320050125,320050018001004,1.9619818654
320050125,320050018001005,1.0000000000
320050125,320050018001006,1.0000000000
320050125,320050018001007,1.0000000000
320050125,320050018001008,1.0000000000
320050125,320050018001009,1.0000000000
320050125,320050018001010,1.0000000000
320050125,320050018001011,1.0000000000
320050125,320050018001012,1.0000000000
320050125,320050018001013,3.5808341315
320050125,320050018001014,1.0000000000
320050125,320050018001015,0.1093134733
320050125,320050018001016,1.0000000000
320050125,320050018001017,0.0380181346
320050125,320050018001019,1.0000000000
320050125,320050018001024,1.0000000000
320050125,320050018001026,0.3098523952
320050125,320050018001027,2.0000000000
320050125,320050018001028,1.0000000000
320050125,320050018001029,1.0000000000
320050130,320050018001020,0.9466545762
320050130,320050018001021,1.0000680541
320050130,320050018001022,0.0039487368
320050130,320050018001023,1.0000000000
320050130,320050018001025,1.0000000000
320050130,320050018001030,1.0000000000
320050130,320050018002000,0.9257812500
320050130,320050018002002,1.0000000000
320050130,320050018002003,1.0000000000
320050130,320050018002004,1.0000000000
320050130,320050018002006,0.2408376963
320050130,320050018002007,0.7591623037
320050130,320050018002008,1.0000000000
320050130,320050018002009,0.0742187500
320050130,320050018002011,1.0000000000
320050130,320050018002012,1.9933987771
320050130,320050018002013,1.0000000000
320050130,320050018002014,1.0000000000
320050130,320050018002015,1.0000000000
320050130,320050018002016,1.0000000000
320050130,320050018002017,0.0026524860
320050130,320050018002018,1.0000000000
320050130,320050018002019,1.0000000000
320050130,320050018002027,0.0338374946
320050130,320050018002030,0.0027337592
320050130,320050018002031,1.0000000000
320050130,320050018002033,1.0167061158
320050135,320050022001013,1.0000000000
320050135,320050022001014,1.0000000000
320050135,320050022001018,1.0000000000
320050135,320050022001019,1.0000000000
320050135,320050022001020,1.0000000000
320050135,320050022001021,1.0000000000
320050135,320050022001022,1.0000000000
320050135,320050022001023,1.0000000000
320050135,320050022001024,1.0000000000
320050135,320050022001025,1.0000000000
320050135,320050022003000,1.0000000000
320050135,320050022003001,0.0069285747
320050135,320050022003003,2.0000000000
320050135,320050022003004,0.9930714253
320050135,320050022003007,0.8402798465
320050135,320050022003008,0.1597201535
320050135,320050022003009,1.0000000000
320050135,320050022003010,1.0000000000
320050135,320050022003011,1.0000000000
320050135,320050022003012,0.1568519067
320050135,320050022003013,0.8517493277
320050135,320050022003014,0.1369101220
320050135,320050022003015,0.3518569800
320050135,320050022003016,0.0932632959
320050135,320050022003017,0.1224985302
320050135,320050022003018,1.0000000000
320050135,320050022003019,0.1639318566
320050135,320050022003020,0.0423924072
320050135,320050022003021,0.3250230840
320050135,320050022003022,1.0000000000
320050135,320050022003023,0.0350877193
320050135,320050022003024,0.0055401662
320050135,320050022003025,0.4635272392
320050135,320050022003026,1.0000000000
320050135,320050022003027,1.0000000000
320050135,320050022003028,0.0692520776
320050135,320050022003029,1.0000000000
320050135,320050022003030,0.0805455737
320050135,320050022003031,0.0350877193
320050135,320050022003032,0.0480147738
320050135,320050022003033,1.0000000000
320050135,320050022003034,1.0000000000
320050135,320050022003035,0.9999020884
320050135,320050022003036,0.0000979116
320050135,320050022003037,1.0000000000
320050135,320050022003038,1.0000000000
320050135,320050022003039,1.0000000000
320050135,320050022003040,1.0000000000
320050135,320050022003042,1.0000000000
320050135,320050022003043,1.0000000000
320050135,320050022003044,1.0000000000
320050135,320050022003046,1.0000000000
320050135,320050022003047,1.0000000000
320050135,320050022003048,1.0000000000
320050135,320050022003049,0.0184672207
320050140,320050011001000,1.0000000000
320050140,320050011001001,1.0000000000
320050140,320050011001002,1.0000000000
320050140,320050011001003,1.0000000000
320050140,320050011001005,1.0000000000
320050140,320050011001006,1.0000000000
320050140,320050011002005,1.0000000000
320050140,320050011002007,1.0000000000
320050140,320050011002008,1.0000000000
320050140,320050011002009,1.0000000000
320050140,320050011002013,1.0000000000
320050140,320050011002014,1.0000000000
320050140,320050011002015,1.0000000000
320050140,320050011002016,1.0000000000
320050140,320050011002017,1.0000000000
320050140,320050011002018,1.0000000000
320050145,320050024001009,1.0000000000
320050145,320050024001010,0.7806858217
320050145,320050024001011,1.0000000000
320050145,320050024001012,0.0476191433
320050145,320050024001013,0.0161148220
320050145,320050024001015,1.0000000000
320050145,320050024001016,0.0235244321
320050145,320050024001213,1.0000000000
320050145,320050024001214,1.0000000000
320050145,320050024001223,1.0000000000
320050145,320050024001224,1.0000000000
320050145,320050024001225,1.0000000000
320050145,320050024001244,1.0000000000
320050145,320050024001245,1.0000000000
320050145,320050024001306,1.0000000000
320050145,320050024001307,1.1320557809
320050145,320050024001308,1.0000000000
320050145,320050024001309,1.0000000000
320050145,320050024001316,0.9598250514
320050145,320050024001318,1.0000000000
320050145,320050024001320,0.1948361605
320050145,320050024001321,1.0000000000
320050145,320050024001322,0.8051638395
320050145,320050024001323,0.9960700786
320050145,320050024001324,0.0039299214
320050145,320050024001325,1.0000000000
320050145,320050024001326,0.9237280679
320050145,320050024001327,0.0762719321
320050145,320050024001331,1.0000000000
320050145,320050024001332,0.0405530036
320050145,320050024001334,0.9979844608
320050145,320050024001337,0.0002767528
320050145,320050024001340,0.0008166983
320050145,320050024001342,0.0020155392
320050145,320050024001360,0.3623182802
320050145,320050024001362,0.6376817198
320050145,320050024001367,0.8163539392
320050145,320050024001368,0.1836460608
320050145,320050025001000,1.0000000000
320050145,320050025001001,1.0000000000
320050145,320050025001002,1.0000000000
320050145,320050025001003,1.0000000000
320050145,320050025001005,0.6308020249
320050145,320050025001006,2.0000000000
320050145,320050025001007,1.0000000000
320050145,320050025001008,0.0726669245
320050145,320050025001009,0.0141802602
320050145,320050025001010,1.9023324851
320050145,320050025001011,0.0108203302
320050145,320050025001013,1.0000000000
320050145,320050025001015,0.3691979751
320050145,320050025001016,1.3810067167
320050145,320050025001017,1.0000000000
320050145,320050025001018,0.0043314272
320050145,320050025001019,0.0223094018
320050145,320050025001020,1.0000000000
320050145,320050025001021,0.2391633468
320050145,320050025001022,0.3112447841
320050145,320050025001025,0.9793622257
320050145,320050025001026,1.0000000000
320050145,320050025001027,1.0000000000
320050145,320050025001028,1.0000000000
320050145,320050025001030,1.0206377743
320050145,320050025001031,1.0000000000
320050145,320050025001036,0.0401749486
320050145,320050025001043,0.6075268817
320050145,320050025001044,1.0000000000
320050145,320050025001045,1.0000000000
320050145,320050025001046,1.0000000000
320050145,320050025001047,1.0000000000
320050145,320050025001048,1.0000000000
320050145,320050025001049,1.0000000000
320050145,320050025001050,1.0000000000
320050145,320050025001051,1.0000000000
320050145,320050025001052,1.0000000000
320050145,320050025001053,1.0000000000
320050145,320050025001054,1.0000000000
320050145,320050025001055,1.0000000000
320050145,320050025001056,1.0000000000
320050145,320050025001057,1.0000000000
320050145,320050025001058,0.7191011236
320050145,320050025001059,1.0000000000
320050145,320050025001060,0.2808988764
320050145,320050025001061,1.0000000000
320050145,320050025001066,1.0000000000
320050145,320050025001067,0.3924731183
320050145,320050025001068,1.0000000000
320050145,320050025001164,1.0000000000
320050145,320050025001169,0.0002978688
320050145,320050025001172,1.0000000000
320050150,320050019001097,2.0000000000
320050150,320050019001098,1.0000000000
320050150,320050021001000,2.0000000000
320050150,320050021001001,2.0000000000
320050150,320050021001002,2.0523398130
320050150,320050021001003,0.9476601870
320050150,320050021001004,2.0000000000
320050150,320050021001005,1.0000000000
320050150,320050021001006,1.0000000000
320050150,320050021001007,1.0000000000
320050150,320050021001008,1.0000000000
320050150,320050021001009,1.0000000000
320050150,320050021001010,1.0000000000
320050150,320050021001011,0.6203690025
320050150,320050021001012,6.3117828718
320050150,320050021001013,1.0000000000
320050150,320050021001014,1.0000000000
320050150,320050021001015,1.0000000000
320050150,320050021001016,1.0000000000
320050150,320050021001017,1.0000000000
320050150,320050021001018,1.0000000000
320050150,320050021001019,1.0000000000
320050150,320050021001020,1.0000000000
320050150,320050021001022,1.0000000000
320050150,320050021001023,1.0000000000
320050150,320050021001024,1.0000000000
320050150,320050021001025,0.0678481257
320050150,320050021001026,1.0000000000
320050150,320050021001027,1.0000000000
320050150,320050021001028,1.0000000000
320050150,320050021001029,1.0000000000
320050150,320050021001030,1.0000000000
320050150,320050021001031,1.0000000000
320050150,320050021001032,1.0000000000
320050150,320050021001033,1.0000000000
320050150,320050021001034,1.0000000000
320050150,320050021001035,0.9922430415
320050150,320050021001036,1.0000000000
320050150,320050021001037,0.4831460674
320050150,320050021001038,1.0000000000
320050150,320050021001039,0.1647940075
320050150,320050021001040,0.1797752809
320050150,320050021001041,0.0973782772
320050150,320050021001042,0.0749063670
320050150,320050021001043,1.0000000000
320050150,320050021001044,1.0000000000
320050150,320050021001045,1.0000000000
320050150,320050021001047,1.0000000000
320050150,320050021001048,0.0077569585
320050150,320050021001049,1.0000000000
320050150,320050021001050,1.0000000000
320050150,320050021001051,1.0000000000
320050150,320050021001052,1.0000000000
320050150,320050021001053,1.0000000000
320050155,320050014002000,1.0000000000
320050155,320050014002001,1.0000000000
320050155,320050014002002,3.0000000000
320050155,320050014002005,1.0000000000
320050155,320050014002006,1.0000000000
320050155,320050014002007,1.0000000000
320050155,320050014002008,1.0000000000
320050155,320050014002009,1.0000000000
320050155,320050014002010,2.0000000000
320050155,320050014002011,1.0000000000
320050155,320050014002012,1.0000000000
320050155,320050014002013,1.0000000000
320050155,320050014002014,1.0000000000
320050155,320050014002015,1.0000000000
320050160,320050012001003,0.0721551987
320050160,320050012001007,1.1141797950
320050160,320050012001008,0.0107465190
320050160,320050012001009,0.7614676285
320050160,320050012001010,1.0000000000
320050160,320050012001011,1.0000000000
320050160,320050012001012,1.0000000000
320050160,320050012001013,0.0414508588
320050160,320050012001014,1.0000000000
320050160,320050012001015,0.2222222222
320050160,320050012001016,0.6518518519
320050160,320050012001021,0.1259259259
320050160,320050012001022,1.0000000000
320050160,320050012001023,1.0000000000
320050160,320050012001024,0.5000000000
320050160,320050012001027,1.0000000000
320050160,320050012001028,1.0000000000
320050160,320050012001029,1.0000000000
320050160,320050012001030,0.9139072848
320050160,320050012001031,1.0000000000
320050160,320050012001032,1.0000000000
320050160,320050012001033,1.0000000000
320050160,320050012001034,1.0000000000
320050160,320050012001035,0.5000000000
320050160,320050012001036,1.0000000000
320050160,320050012001046,1.0000000000
320050160,320050012001047,0.0860927152
32005ZZZZZZ,320050016001026,1.0000000000
32005ZZZZZZ,320050016002015,0.0139258515
32005ZZZZZZ,320050016002040,0.0034653611
32005ZZZZZZ,320050016002041,0.0035454623
32005ZZZZZZ,320050016002055,0.0011236911
32005ZZZZZZ,320050016002073,0.0030808207
32005ZZZZZZ,320050016002082,0.0051677917
32005ZZZZZZ,320050016002085,0.0183032110
32005ZZZZZZ,320050017001015,0.5446698488
32005ZZZZZZ,320050017001019,0.4553301512
32005ZZZZZZ,320050017002007,1.0000000000
32005ZZZZZZ,320059900000001,0.9748588132
32005ZZZZZZ,320059900000002,0.9765289973
32005ZZZZZZ,320059900000003,1.0000000000
32005ZZZZZZ,320059900000004,0.7109657068
32005ZZZZZZ,320059900000005,0.2890342932
32005ZZZZZZ,320059900000006,1.0000000000
